TranDate,Account,Dept,Sum of Amount
13/08/2022,65520,247,45.28
13/08/2022,81180,228,123.35
13/08/2022,86020,253,90.53
13/08/2022,81090,154,588.78
13/08/2022,66040,184,35.81
13/08/2022,65590,211,69.98
13/08/2022,63060,165,4.73
13/08/2022,61540,265,104.33
13/08/2022,64020,158,4.86
13/08/2022,72010,229,"2,222.02"
13/08/2022,65540,160,411.87
13/08/2022,66040,180,35.81
13/08/2022,66510,190,71.86
13/08/2022,65570,188,28.82
13/08/2022,66530,176,7.79
13/08/2022,66130,213,70.13
13/08/2022,66080,223,8.53
13/08/2022,65730,166,1.38
13/08/2022,66520,220,13.04
13/08/2022,64010,294,28.52
13/08/2022,66090,160,45.76
13/08/2022,73040,224,214.8
13/08/2022,65750,194,389.94
13/08/2022,73050,233,91.62
13/08/2022,62020,166,622.67
13/08/2022,71299,191,31.27
13/08/2022,65760,248,9.32
13/08/2022,62020,293,594.37
13/08/2022,66520,295,11.26
13/08/2022,62099,186,21.07
13/08/2022,62550,227,90.61
13/08/2022,65690,186,88.17
13/08/2022,68060,298,90.59
13/08/2022,66030,214,16.4
13/08/2022,66050,253,57.5
13/08/2022,61530,294,76.4
13/08/2022,83010,271,3.96
13/08/2022,61520,150,219.78
13/08/2022,66510,222,68.59
13/08/2022,68060,277,33.11
13/08/2022,66510,244,130.65
13/08/2022,73020,193,154.39
13/08/2022,66550,152,156.91
13/08/2022,66040,153,74.87
13/08/2022,72110,215,"2,367.39"
13/08/2022,73020,228,154.39
13/08/2022,66100,265,6.57
13/08/2022,82070,268,51.87
13/08/2022,64020,158,4.86
13/08/2022,65700,180,522.5
13/08/2022,66110,195,0.34
13/08/2022,66130,182,70.13
13/08/2022,61550,262,212.81
13/08/2022,65520,178,94.67
13/08/2022,85010,271,99.31
13/08/2022,65690,267,55.84
13/08/2022,66070,185,13.34
13/08/2022,66070,274,24.26
13/08/2022,81270,197,255.32
13/08/2022,65520,283,39.1
13/08/2022,65550,188,"1,878.07"
13/08/2022,80990,237,"2,143.66"
13/08/2022,65750,165,451.51
13/08/2022,66070,286,13.34
13/08/2022,72070,197,"3,949.99"
13/08/2022,86050,188,64.45
13/08/2022,66070,212,18.19
13/08/2022,66040,289,35.81
13/08/2022,81230,245,69.22
13/08/2022,65700,202,577.5
13/08/2022,62530,278,94.89
13/08/2022,66110,287,0.62
13/08/2022,71010,272,"3,217.13"
13/08/2022,66090,236,45.76
13/08/2022,61540,294,104.33
13/08/2022,73040,244,157.2
13/08/2022,65590,169,69.98
13/08/2022,65760,268,4.43
13/08/2022,65740,246,306.92
13/08/2022,66130,165,49.09
13/08/2022,65550,194,"1,224.83"
13/08/2022,64020,248,6.63
13/08/2022,62520,187,187.59
13/08/2022,86010,175,104.95
13/08/2022,65600,173,166.24
13/08/2022,81110,257,943.04
13/08/2022,65540,200,455.23
13/08/2022,81900,281,337.53
13/08/2022,62530,250,81.95
13/08/2022,64020,250,6.63
13/08/2022,65550,224,"1,224.83"
13/08/2022,65690,289,117.56
13/08/2022,86010,289,176.43
13/08/2022,86260,184,1.02
13/08/2022,65650,156,243.22
13/08/2022,73040,216,157.2
13/08/2022,86020,274,23.6
13/08/2022,65520,295,45.28
13/08/2022,62530,237,94.89
13/08/2022,65760,209,5.12
13/08/2022,73030,234,51.13
13/08/2022,86100,183,34.75
13/08/2022,62010,166,"1,148.10"
13/08/2022,63050,166,35.18
13/08/2022,83030,161,31.92
13/08/2022,68060,283,47.3
13/08/2022,61510,157,185.95
13/08/2022,66010,163,105.21
13/08/2022,65760,209,10.71
13/08/2022,65610,276,459.18
13/08/2022,71020,199,"1,292.11"
13/08/2022,61570,198,216.15
13/08/2022,73050,211,40.38
13/08/2022,68060,266,63.07
13/08/2022,83010,238,3.96
13/08/2022,83020,156,80
13/08/2022,66080,200,11.63
13/08/2022,72120,223,"2,488.08"
13/08/2022,66080,218,33.78
13/08/2022,73020,202,141.47
13/08/2022,66520,242,23.72
13/08/2022,73030,186,149.15
13/08/2022,65690,279,61.72
13/08/2022,86010,244,22.43
13/08/2022,66120,201,1.7
13/08/2022,83020,263,80
13/08/2022,61510,205,238.79
13/08/2022,62530,208,129.39
13/08/2022,66130,182,93.5
13/08/2022,66520,155,12.45
13/08/2022,61540,250,68.04
13/08/2022,62530,207,172.53
13/08/2022,65600,230,166.24
13/08/2022,62550,296,49.84
13/08/2022,66520,236,23.72
13/08/2022,66020,201,"1,188.12"
13/08/2022,71060,295,40.83
13/08/2022,61570,270,451.95
13/08/2022,86050,151,64.45
13/08/2022,62020,279,849.1
13/08/2022,65750,249,430.99
13/08/2022,65600,219,166.24
13/08/2022,63060,222,4.73
13/08/2022,65650,165,279.71
13/08/2022,66040,238,74.87
13/08/2022,63050,206,63.96
13/08/2022,65540,266,650.33
13/08/2022,61540,161,49.9
13/08/2022,63060,195,2.49
13/08/2022,66120,281,3.58
13/08/2022,65570,189,45.51
13/08/2022,62099,291,46.15
14/08/2022,64010,236,18.06
14/08/2022,62030,165,213.64
14/08/2022,65660,217,55.04
14/08/2022,65540,208,411.87
14/08/2022,66110,153,0.33
14/08/2022,66110,263,0.29
14/08/2022,62520,170,392.23
14/08/2022,65690,205,64.66
14/08/2022,61520,201,459.54
14/08/2022,82060,239,225.45
14/08/2022,72020,220,"4,423.05"
14/08/2022,65690,297,64.66
14/08/2022,65750,235,451.51
14/08/2022,65570,229,45.51
14/08/2022,71550,215,"1,203.31"
14/08/2022,65690,182,64.66
14/08/2022,63050,274,63.96
14/08/2022,65600,296,226.7
14/08/2022,82070,245,51.87
14/08/2022,65550,216,775.72
14/08/2022,66130,261,107.53
14/08/2022,86010,238,654.06
14/08/2022,65600,255,302.26
14/08/2022,86050,191,111.54
14/08/2022,61570,244,294.75
14/08/2022,86100,212,132.81
14/08/2022,65540,156,476.91
14/08/2022,62510,249,448.74
14/08/2022,73030,261,149.15
14/08/2022,66130,277,49.09
14/08/2022,72160,188,"1,506.08"
14/08/2022,66040,266,34.18
14/08/2022,61510,238,88.93
14/08/2022,66070,293,12.73
14/08/2022,65740,283,743.07
14/08/2022,65600,176,226.7
14/08/2022,63060,227,5.44
14/08/2022,66120,253,3.58
14/08/2022,66020,271,542.4
14/08/2022,61550,251,212.81
14/08/2022,66090,207,45.76
14/08/2022,66510,154,68.59
14/08/2022,66520,179,11.26
14/08/2022,62550,192,140.85
14/08/2022,72110,280,"2,367.39"
14/08/2022,66080,244,8.53
14/08/2022,66040,232,65.1
14/08/2022,66030,189,12.3
14/08/2022,83020,199,385.33
14/08/2022,65650,233,115.53
14/08/2022,65610,254,438.31
14/08/2022,62560,255,3.87
14/08/2022,62099,198,30.1
14/08/2022,65550,271,"1,633.10"
14/08/2022,73010,151,560.33
14/08/2022,66120,239,1.97
15/08/2022,66510,298,71.86
15/08/2022,61550,274,183.79
15/08/2022,66070,258,11.52
15/08/2022,65690,295,55.84
15/08/2022,66080,250,15.5
15/08/2022,65730,237,1.38
15/08/2022,61560,251,106
15/08/2022,66550,288,75.04
15/08/2022,66100,203,7.55
15/08/2022,66010,273,219.98
15/08/2022,65600,208,302.26
15/08/2022,72020,247,"4,423.05"
15/08/2022,73040,200,214.8
15/08/2022,65610,160,396.57
15/08/2022,66010,213,191.28
15/08/2022,66120,244,1.88
15/08/2022,86030,289,4.05
15/08/2022,65600,252,347.6
15/08/2022,65600,243,347.6
15/08/2022,62530,152,81.95
15/08/2022,62550,156,104.21
15/08/2022,66120,191,2.68
15/08/2022,66100,162,7.55
15/08/2022,62530,223,129.39
15/08/2022,66090,234,83.2
15/08/2022,66510,252,97.98
15/08/2022,73030,179,51.13
15/08/2022,61510,158,88.93
15/08/2022,81190,213,42.53
15/08/2022,65570,271,33.37
15/08/2022,86830,161,26.28
15/08/2022,65590,229,69.98
15/08/2022,62550,210,104.21
15/08/2022,65730,173,1.31
15/08/2022,86010,162,346.43
15/08/2022,66110,160,0.34
15/08/2022,66080,272,15.5
15/08/2022,66110,174,0.34
15/08/2022,86020,205,90.53
15/08/2022,61550,201,386.92
15/08/2022,62030,220,291.33
15/08/2022,71325,292,735.98
15/08/2022,65570,161,60.68
15/08/2022,72130,267,"2,711.54"
15/08/2022,65650,185,279.71
15/08/2022,65590,274,60.44
15/08/2022,72999,156,413.99
15/08/2022,62540,201,17.11
15/08/2022,66120,288,6.99
15/08/2022,71200,236,191.02
15/08/2022,64000,224,209.72
15/08/2022,73050,171,16.17
15/08/2022,65540,277,867.1
15/08/2022,82050,185,262.42
15/08/2022,66090,153,45.76
15/08/2022,62530,255,172.53
16/08/2022,81100,217,74.6
16/08/2022,81280,282,33.03
16/08/2022,63060,160,3.55
16/08/2022,65710,239,425.31
16/08/2022,73050,208,91.62
16/08/2022,65540,293,455.23
16/08/2022,61550,153,212.81
16/08/2022,62030,172,213.64
16/08/2022,65600,221,226.7
16/08/2022,66100,191,3.61
16/08/2022,61510,154,161.7
16/08/2022,86150,264,133.11
16/08/2022,62099,169,19.06
16/08/2022,73020,154,141.47
16/08/2022,62540,169,26.24
16/08/2022,65570,289,28.82
16/08/2022,65740,287,355.38
16/08/2022,62520,286,187.59
16/08/2022,72090,206,"1,007.30"
16/08/2022,66100,228,3.12
16/08/2022,66100,296,3.45
16/08/2022,66520,187,12.45
16/08/2022,65570,218,28.82
16/08/2022,65760,241,13.39
16/08/2022,85510,229,538.71
16/08/2022,66080,287,17.83
16/08/2022,73010,198,278.26
16/08/2022,62550,164,43.04
16/08/2022,65520,165,82.32
16/08/2022,61520,217,299.7
16/08/2022,65620,176,221.89
16/08/2022,65760,246,4.43
16/08/2022,65550,187,898.21
16/08/2022,64010,275,19.96
16/08/2022,65600,285,158.69
16/08/2022,86040,249,362.59
16/08/2022,66040,254,65.1
16/08/2022,66510,259,71.86
16/08/2022,65650,171,115.53
16/08/2022,62099,158,22.07
16/08/2022,65610,267,834.88
16/08/2022,62520,223,255.8
16/08/2022,71060,194,40.83
16/08/2022,65590,242,60.44
16/08/2022,62520,214,179.06
16/08/2022,62540,290,12.55
16/08/2022,73050,223,79.59
16/08/2022,66040,292,48.83
16/08/2022,86040,178,362.59
16/08/2022,65520,283,82.32
16/08/2022,61550,259,444.96
16/08/2022,73020,243,154.39
16/08/2022,66110,218,0.33
16/08/2022,82060,182,225.45
16/08/2022,62010,297,"1,530.80"
16/08/2022,65700,218,"1,265.01"
17/08/2022,65690,298,88.17
17/08/2022,62540,224,11.98
17/08/2022,71070,166,29.96
17/08/2022,66040,240,34.18
17/08/2022,65740,294,484.61
17/08/2022,66120,191,1.97
17/08/2022,73040,249,32.4
17/08/2022,61530,165,159.75
17/08/2022,61520,156,459.54
17/08/2022,86310,222,162.66
17/08/2022,61570,167,216.15
17/08/2022,66130,203,70.13
17/08/2022,73010,172,195.69
17/08/2022,72060,249,"2,968.08"
17/08/2022,62020,292,594.37
17/08/2022,81170,200,57.69
17/08/2022,66520,171,23.72
17/08/2022,86330,214,529.28
17/08/2022,83020,163,385.33
17/08/2022,62099,173,19.06
17/08/2022,62530,165,172.53
17/08/2022,61520,278,219.78
17/08/2022,65740,272,484.61
17/08/2022,62550,155,47.57
17/08/2022,62550,177,49.84
17/08/2022,66030,160,18.4
17/08/2022,72010,263,"2,222.02"
17/08/2022,72100,179,604.43
17/08/2022,65660,252,52.54
17/08/2022,65740,260,355.38
17/08/2022,66030,157,8.61
17/08/2022,65730,217,1.88
17/08/2022,66130,290,51.43
17/08/2022,61550,245,183.79
17/08/2022,65700,168,605
17/08/2022,66120,227,4.12
17/08/2022,86020,250,90.53
17/08/2022,65760,166,9.32
17/08/2022,66100,194,6.57
17/08/2022,65650,158,133.77
17/08/2022,65540,213,997.17
17/08/2022,86180,277,27.66
17/08/2022,66030,268,12.3
17/08/2022,66110,261,0.34
17/08/2022,65620,160,191.63
17/08/2022,66090,292,95.68
17/08/2022,64010,256,20.91
17/08/2022,84020,265,225.08
17/08/2022,72050,193,348.22
17/08/2022,64010,244,38.02
17/08/2022,66090,259,39.52
17/08/2022,62510,261,641.05
17/08/2022,71325,196,735.98
17/08/2022,72150,150,"1,659.87"
17/08/2022,65660,227,47.54
17/08/2022,66530,166,7.43
18/08/2022,61550,171,290.19
18/08/2022,86100,294,136.46
18/08/2022,72130,298,"2,711.54"
18/08/2022,62020,263,537.76
18/08/2022,65710,240,425.31
18/08/2022,66130,210,107.53
18/08/2022,61560,192,122.73
18/08/2022,65520,261,43.22
18/08/2022,81180,206,123.35
18/08/2022,73030,179,46.43
18/08/2022,65540,246,997.17
18/08/2022,61560,276,122.73
18/08/2022,86290,267,190.79
18/08/2022,72140,223,659.32
18/08/2022,66110,204,0.34
18/08/2022,62010,274,"1,996.80"
18/08/2022,62010,214,"1,530.80"
18/08/2022,66100,219,3.12
18/08/2022,66130,189,49.09
18/08/2022,66530,150,10.62
18/08/2022,66510,168,62.06
18/08/2022,61530,160,76.4
18/08/2022,66100,277,3.61
18/08/2022,65700,228,605
18/08/2022,63060,240,3.55
18/08/2022,65660,185,52.54
18/08/2022,66550,248,75.04
18/08/2022,65660,231,327.87
18/08/2022,61520,245,299.7
18/08/2022,61550,182,613.88
18/08/2022,65550,189,857.38
18/08/2022,61560,244,122.73
18/08/2022,66040,263,34.18
18/08/2022,71010,196,"3,217.13"
18/08/2022,66510,168,71.86
18/08/2022,62030,185,388.44
18/08/2022,86100,293,34.75
18/08/2022,61560,292,167.36
18/08/2022,81280,153,33.03
18/08/2022,65660,210,47.54
18/08/2022,61570,264,186.67
18/08/2022,62530,255,198.4
18/08/2022,73020,193,200.75
18/08/2022,66100,295,3.61
18/08/2022,65740,255,646.14
18/08/2022,65590,219,95.42
18/08/2022,83030,178,31.92
18/08/2022,68060,233,47.3
18/08/2022,62010,242,727.13
18/08/2022,65750,207,615.7
18/08/2022,71060,211,40.83
18/08/2022,72160,175,"1,506.08"
18/08/2022,85010,153,99.31
18/08/2022,83020,164,59.32
18/08/2022,83020,214,385.33
18/08/2022,62530,237,90.58
19/08/2022,66010,272,334.8
19/08/2022,86180,272,20.71
19/08/2022,63050,209,47.97
19/08/2022,62520,174,162.01
19/08/2022,61570,241,216.15
19/08/2022,61510,237,84.89
19/08/2022,86040,201,563.58
19/08/2022,66050,257,31.62
19/08/2022,82010,186,537.74
19/08/2022,65690,157,61.72
19/08/2022,62030,185,213.64
19/08/2022,65550,165,898.21
19/08/2022,61540,281,90.72
19/08/2022,73050,233,79.59
19/08/2022,62030,217,388.44
19/08/2022,66070,290,27.89
19/08/2022,71240,200,829.03
19/08/2022,65660,178,55.04
19/08/2022,65570,192,45.51
19/08/2022,64010,283,28.52
19/08/2022,65690,206,245.85
19/08/2022,65700,199,605
19/08/2022,61550,290,386.92
19/08/2022,86420,177,52.58
19/08/2022,71180,287,313.44
19/08/2022,65590,296,69.98
19/08/2022,61560,269,122.73
19/08/2022,65590,284,66.8
19/08/2022,86050,227,64.45
19/08/2022,65650,289,182.42
19/08/2022,73030,186,51.13
19/08/2022,66030,167,9.02
19/08/2022,66550,237,136.44
19/08/2022,72040,224,"1,173.81"
19/08/2022,73020,274,37.71
19/08/2022,61570,231,206.32
19/08/2022,63050,156,35.18
19/08/2022,65710,241,889.29
19/08/2022,66110,262,0.89
19/08/2022,62030,153,184.51
19/08/2022,66090,253,45.76
19/08/2022,61520,293,219.78
19/08/2022,65760,249,5.12
19/08/2022,73050,201,16.17
19/08/2022,62510,215,406
19/08/2022,65750,247,615.7
19/08/2022,72120,284,"2,488.08"
19/08/2022,85010,297,99.31
19/08/2022,72090,280,"1,007.30"
19/08/2022,66130,291,51.43
19/08/2022,66050,287,31.62
19/08/2022,66080,191,7.36
19/08/2022,64000,241,242.83
19/08/2022,62010,151,841.94
19/08/2022,61510,288,121.27
19/08/2022,66030,269,18.86
20/08/2022,86110,170,16.91
20/08/2022,61540,191,49.9
20/08/2022,66050,200,43.12
20/08/2022,61560,277,256.62
20/08/2022,65520,268,61.74
20/08/2022,66550,233,156.91
20/08/2022,64000,168,231.79
20/08/2022,65760,220,9.32
20/08/2022,66520,181,27.27
20/08/2022,65700,178,522.5
20/08/2022,65520,298,82.32
20/08/2022,62020,155,622.67
20/08/2022,66010,218,191.28
20/08/2022,64020,246,4.2
20/08/2022,66040,183,109.63
20/08/2022,71080,214,2.2
20/08/2022,66050,214,66.12
20/08/2022,64010,205,20.91
20/08/2022,81230,218,69.22
20/08/2022,66530,293,14.16
20/08/2022,65610,203,917.62
20/08/2022,63050,258,63.96
20/08/2022,82040,211,20.77
20/08/2022,72150,269,"1,659.87"
20/08/2022,66530,173,6.73
20/08/2022,65610,232,459.18
20/08/2022,66050,188,57.5
20/08/2022,65760,275,9.32
20/08/2022,86310,230,162.66
20/08/2022,81270,166,255.32
20/08/2022,72040,283,"1,173.81"
20/08/2022,62010,222,841.94
20/08/2022,64000,229,441.51
20/08/2022,63060,259,2.6
20/08/2022,64010,206,28.52
20/08/2022,62520,214,187.59
20/08/2022,64000,163,231.79
20/08/2022,66510,280,130.65
20/08/2022,65700,252,522.5
20/08/2022,65570,255,33.37
20/08/2022,66130,158,51.43
20/08/2022,73040,268,111.6
20/08/2022,61560,225,167.36
20/08/2022,62560,159,8.16
20/08/2022,66010,241,105.21
20/08/2022,61540,220,68.04
20/08/2022,83050,153,254.76
20/08/2022,82050,178,262.42
20/08/2022,81110,226,943.04
20/08/2022,65540,163,476.91
20/08/2022,61550,235,203.14
20/08/2022,63050,156,63.96
20/08/2022,86290,204,19.67
20/08/2022,65740,245,355.38
20/08/2022,64000,161,441.51
20/08/2022,86260,175,1.02
20/08/2022,62010,240,"1,530.80"
20/08/2022,81060,293,689.5
20/08/2022,66510,166,97.98
20/08/2022,66080,183,11.63
20/08/2022,73050,168,21.73
20/08/2022,61520,188,459.54
20/08/2022,81190,259,42.53
20/08/2022,61570,248,393
20/08/2022,65690,233,135.19
20/08/2022,73010,191,70.13
20/08/2022,64000,224,231.79
20/08/2022,61510,178,88.93
20/08/2022,68060,185,33.11
20/08/2022,63060,261,2.49
20/08/2022,62099,255,30.1
20/08/2022,65620,175,221.89
20/08/2022,66530,247,7.79
20/08/2022,68060,264,47.3
20/08/2022,65710,160,579.97
20/08/2022,65600,210,158.69
20/08/2022,65540,285,650.33
20/08/2022,62020,226,594.37
20/08/2022,86050,154,64.45
20/08/2022,66050,272,31.62
20/08/2022,62020,184,"1,132.13"
20/08/2022,61510,195,84.89
20/08/2022,61570,174,206.32
20/08/2022,63060,208,4.73
20/08/2022,65700,221,"1,265.01"
20/08/2022,64000,235,209.72
20/08/2022,86050,174,55.67
20/08/2022,65730,253,2.5
20/08/2022,81050,252,547.34
20/08/2022,61530,213,138.91
20/08/2022,73010,277,59.2
20/08/2022,62540,185,12.55
20/08/2022,63050,215,30.38
20/08/2022,66090,207,62.4
20/08/2022,62520,198,341.07
20/08/2022,63060,283,2.25
20/08/2022,66550,224,102.33
20/08/2022,66080,234,8.14
20/08/2022,65600,161,302.26
20/08/2022,73040,242,32.4
20/08/2022,64010,294,19.96
20/08/2022,65610,242,459.18
20/08/2022,65760,209,6.99
20/08/2022,64000,268,331.13
20/08/2022,86030,232,4.05
20/08/2022,66070,290,19.72
20/08/2022,86320,265,7.67
20/08/2022,61560,233,256.62
20/08/2022,65710,249,889.29
20/08/2022,62530,216,81.95
20/08/2022,68060,277,34.69
20/08/2022,62010,176,841.94
20/08/2022,65650,212,182.42
20/08/2022,65620,207,191.63
20/08/2022,65740,214,743.07
20/08/2022,61540,204,47.63
20/08/2022,65750,200,451.51
20/08/2022,66010,252,105.21
20/08/2022,61550,277,444.96
20/08/2022,62020,173,622.67
20/08/2022,66110,196,0.71
20/08/2022,62099,227,40.13
20/08/2022,64020,268,10.17
20/08/2022,72100,176,604.43
20/08/2022,64000,172,441.51
20/08/2022,65610,279,438.31
20/08/2022,62510,293,982.94
20/08/2022,81170,216,57.69
20/08/2022,65760,180,10.71
20/08/2022,65600,291,302.26
20/08/2022,72070,268,"3,949.99"
20/08/2022,61570,232,206.32
20/08/2022,62099,249,22.07
20/08/2022,63050,192,47.97
20/08/2022,66530,203,7.43
20/08/2022,66040,266,48.83
20/08/2022,65550,288,898.21
20/08/2022,66120,213,1.88
20/08/2022,73030,291,46.43
20/08/2022,66520,294,17.79
20/08/2022,62540,175,12.55
20/08/2022,66100,189,11.27
20/08/2022,64010,214,28.52
20/08/2022,66040,189,34.18
20/08/2022,65710,234,367.31
20/08/2022,86100,189,136.46
20/08/2022,86030,215,95.75
20/08/2022,65540,221,476.91
20/08/2022,62020,282,622.67
20/08/2022,65570,279,60.68
20/08/2022,66550,178,136.44
20/08/2022,80990,207,94.11
20/08/2022,62510,270,470.1
20/08/2022,71010,286,"3,217.13"
20/08/2022,65730,254,1.19
20/08/2022,61540,202,49.9
20/08/2022,86030,219,4.05
20/08/2022,66550,160,64.81
20/08/2022,72150,163,"1,659.87"
20/08/2022,66080,186,17.83
20/08/2022,86290,202,19.67
20/08/2022,62099,292,30.1
20/08/2022,86135,266,101.8
20/08/2022,66070,214,27.89
20/08/2022,62510,242,854.73
20/08/2022,62550,197,47.57
20/08/2022,73010,197,278.26
20/08/2022,65620,211,221.89
20/08/2022,66080,163,8.53
20/08/2022,65710,176,425.31
20/08/2022,61550,163,212.81
20/08/2022,66010,188,191.28
20/08/2022,68060,287,34.69
20/08/2022,65730,162,1.38
20/08/2022,66520,212,27.27
20/08/2022,61540,294,90.72
20/08/2022,65600,207,166.24
20/08/2022,65650,186,279.71
20/08/2022,73010,211,406.4
20/08/2022,86040,177,563.58
20/08/2022,62010,261,803.67
20/08/2022,86400,170,2.11
20/08/2022,86830,296,26.28
20/08/2022,73040,279,157.2
20/08/2022,66120,177,3.58
20/08/2022,62030,150,184.51
20/08/2022,61570,197,294.75
20/08/2022,65520,178,94.67
20/08/2022,61510,266,88.93
20/08/2022,62520,162,187.59
20/08/2022,65690,205,64.66
20/08/2022,63060,223,2.6
20/08/2022,66520,203,23.72
20/08/2022,62020,206,622.67
20/08/2022,86010,198,22.43
20/08/2022,64020,282,10.17
20/08/2022,72060,280,"2,968.08"
20/08/2022,62099,245,30.1
20/08/2022,65660,218,55.04
20/08/2022,73060,270,29
21/08/2022,61540,194,104.33
21/08/2022,61540,175,47.63
21/08/2022,66530,233,16.28
21/08/2022,66070,287,24.26
21/08/2022,73050,289,16.02
21/08/2022,66090,297,45.76
21/08/2022,65760,203,5.12
21/08/2022,71060,277,40.83
21/08/2022,66130,296,107.53
21/08/2022,83070,169,160.78
21/08/2022,64010,187,38.02
21/08/2022,63050,262,63.96
21/08/2022,65760,253,4.89
21/08/2022,65710,216,579.97
21/08/2022,62510,241,470.1
21/08/2022,66070,155,11.52
21/08/2022,61530,168,76.4
21/08/2022,61560,254,223.15
21/08/2022,68060,169,72.53
21/08/2022,65650,175,133.77
21/08/2022,66520,268,11.26
21/08/2022,65590,230,127.23
21/08/2022,61550,165,290.19
21/08/2022,66550,180,102.33
21/08/2022,63060,233,4.73
21/08/2022,61570,260,216.15
21/08/2022,64010,182,43.72
21/08/2022,82040,269,20.77
21/08/2022,65620,190,403.44
21/08/2022,66530,285,10.62
21/08/2022,83020,200,59.32
21/08/2022,86010,248,654.06
21/08/2022,65550,200,857.38
21/08/2022,65700,160,"1,100.01"
21/08/2022,65660,187,115.09
21/08/2022,66080,191,11.63
21/08/2022,66130,161,49.09
21/08/2022,61540,210,104.33
21/08/2022,62020,259,537.76
21/08/2022,62099,189,40.13
21/08/2022,64000,208,441.51
21/08/2022,65690,292,64.66
21/08/2022,62560,185,9.38
21/08/2022,61530,165,159.75
21/08/2022,73030,192,58.87
21/08/2022,62560,167,4.49
21/08/2022,66020,275,"1,188.12"
21/08/2022,65750,248,451.51
21/08/2022,66530,263,16.28
21/08/2022,86200,269,49.43
21/08/2022,86100,276,51.82
21/08/2022,64000,150,507.74
21/08/2022,65690,237,64.66
21/08/2022,86100,178,18.5
21/08/2022,66100,151,4.93
21/08/2022,66120,265,1.97
22/08/2022,65710,248,405.98
22/08/2022,66010,169,191.28
22/08/2022,86030,152,95.75
22/08/2022,73040,262,32.4
22/08/2022,65570,178,31.86
22/08/2022,81180,246,123.35
22/08/2022,86450,265,3.25
22/08/2022,66030,252,9.02
22/08/2022,66550,293,75.04
22/08/2022,73010,230,315.3
22/08/2022,65730,179,2.88
22/08/2022,73060,224,29
22/08/2022,61560,182,122.73
22/08/2022,66110,244,0.29
22/08/2022,65740,276,306.92
22/08/2022,65730,185,1.31
22/08/2022,65760,237,4.43
22/08/2022,65590,276,69.98
22/08/2022,61510,185,161.7
22/08/2022,61510,222,161.7
22/08/2022,62540,166,12.55
22/08/2022,65690,165,117.56
22/08/2022,86270,287,174.21
22/08/2022,86320,223,7.67
22/08/2022,62550,232,49.84
22/08/2022,65550,152,"1,878.07"
22/08/2022,62510,208,982.94
22/08/2022,65750,199,451.51
22/08/2022,80990,169,94.11
22/08/2022,65690,185,135.19
22/08/2022,62099,160,19.06
22/08/2022,65750,190,944.07
22/08/2022,62010,236,"1,148.10"
22/08/2022,73040,173,157.2
22/08/2022,68060,157,34.69
22/08/2022,66020,177,774.86
22/08/2022,86830,242,26.28
22/08/2022,65520,256,125.47
22/08/2022,62540,237,12.55
22/08/2022,61520,212,209.79
22/08/2022,66120,226,1.88
22/08/2022,72070,234,"3,949.99"
22/08/2022,82070,164,51.87
22/08/2022,86010,291,6.7
22/08/2022,61560,219,117.15
22/08/2022,73020,203,37.02
22/08/2022,65700,245,"1,100.01"
22/08/2022,62510,240,854.73
22/08/2022,62510,153,854.73
22/08/2022,62560,285,29.87
22/08/2022,66020,235,568.23
22/08/2022,65760,152,5.12
22/08/2022,63060,252,2.6
22/08/2022,65700,208,605
22/08/2022,61570,224,186.67
22/08/2022,66010,250,90.86
23/08/2022,62550,156,49.84
23/08/2022,61530,246,138.91
23/08/2022,72020,253,"4,423.05"
23/08/2022,65610,286,396.57
23/08/2022,62560,227,4.49
23/08/2022,62099,195,21.07
23/08/2022,62560,263,4.28
23/08/2022,66080,233,8.53
23/08/2022,65550,184,898.21
23/08/2022,62510,247,641.05
23/08/2022,62520,218,179.06
23/08/2022,61570,284,393
23/08/2022,66100,175,3.45
23/08/2022,61520,226,399.6
23/08/2022,73050,163,79.59
23/08/2022,66520,179,17.79
23/08/2022,81110,200,943.04
23/08/2022,66110,249,0.33
23/08/2022,61520,228,189.81
23/08/2022,66030,249,18.86
23/08/2022,81030,243,83
23/08/2022,62520,258,255.8
23/08/2022,65650,274,127.69
23/08/2022,65700,269,605
23/08/2022,65710,169,425.31
23/08/2022,86135,182,101.8
23/08/2022,81280,295,33.03
23/08/2022,65520,269,45.28
23/08/2022,86020,251,23.6
23/08/2022,64020,160,16.05
23/08/2022,62099,198,22.07
23/08/2022,65570,277,31.86
23/08/2022,65740,290,355.38
23/08/2022,66030,256,12.3
23/08/2022,61560,275,106
23/08/2022,72100,246,604.43
23/08/2022,61520,178,399.6
23/08/2022,66130,210,51.43
23/08/2022,66090,178,83.2
23/08/2022,61530,288,72.93
23/08/2022,63050,158,33.58
23/08/2022,66040,161,30.92
23/08/2022,63050,241,73.55
23/08/2022,61530,174,76.4
23/08/2022,73040,189,111.6
23/08/2022,86020,253,23.6
23/08/2022,81200,296,25.36
23/08/2022,65660,268,100.08
23/08/2022,66050,176,27.31
23/08/2022,64020,203,6.63
23/08/2022,62540,221,10.84
23/08/2022,66070,272,11.52
23/08/2022,66080,247,8.14
23/08/2022,65620,266,463.96
23/08/2022,66510,215,150.24
23/08/2022,68060,212,72.53
24/08/2022,66020,274,"1,033.14"
24/08/2022,72050,251,348.22
24/08/2022,65660,177,55.04
24/08/2022,65550,271,898.21
24/08/2022,61550,169,386.92
24/08/2022,63050,277,35.18
