TranDate,Account,Dept,Sum of Amount
11/09/2022,73040,297,212.22
11/09/2022,66100,280,4.93
11/09/2022,61520,291,863.59
11/09/2022,65730,254,1.86
11/09/2022,66070,262,14.58
11/09/2022,65610,159,448.04
11/09/2022,66130,273,126.29
11/09/2022,62520,181,438.31
11/09/2022,64020,187,8.92
11/09/2022,65660,276,191.72
11/09/2022,65540,161,421.47
11/09/2022,72020,239,"3,052.43"
11/09/2022,72150,235,"1,906.60"
11/09/2022,66120,196,1.37
11/09/2022,66020,257,835.1
11/09/2022,73020,180,178.27
11/09/2022,86200,249,152.19
11/09/2022,72160,255,"1,506.08"
11/09/2022,86010,172,553.73
11/09/2022,61540,152,116.12
11/09/2022,61530,280,70.38
11/09/2022,66100,162,4.67
11/09/2022,65740,181,484.61
11/09/2022,61570,234,355.46
11/09/2022,65660,280,287.59
11/09/2022,81350,215,10.37
11/09/2022,66520,156,21.14
11/09/2022,66510,202,134.89
11/09/2022,65520,150,43
11/09/2022,72070,285,"3,744.86"
11/09/2022,61510,231,207.57
11/09/2022,65710,152,333.87
11/09/2022,65550,251,631.09
11/09/2022,65650,180,669.12
11/09/2022,66070,199,17.82
11/09/2022,66100,212,7.55
11/09/2022,64000,160,287.78
11/09/2022,73020,234,175.68
11/09/2022,62550,257,37.01
12/09/2022,66550,268,0.87
12/09/2022,66070,284,13.36
12/09/2022,65760,265,4.4
12/09/2022,65750,280,"1,108.29"
12/09/2022,72040,214,"1,999.30"
12/09/2022,86200,198,228.29
12/09/2022,81270,214,413.08
12/09/2022,65740,230,582.75
12/09/2022,61510,292,121.27
12/09/2022,65570,221,7.44
12/09/2022,86180,257,3.7
12/09/2022,66120,251,2.74
12/09/2022,81210,178,93.19
12/09/2022,65900,195,46.58
12/09/2022,73010,296,278.26
12/09/2022,66520,150,14.1
12/09/2022,66020,264,"1,440.54"
12/09/2022,61540,252,106.44
12/09/2022,66120,258,1.51
12/09/2022,61510,225,148.91
12/09/2022,81110,226,943.04
12/09/2022,86100,156,30.58
12/09/2022,61550,265,444.96
12/09/2022,62510,190,982.94
12/09/2022,64020,249,5.35
12/09/2022,62510,294,164.18
12/09/2022,62540,189,0.86
12/09/2022,64000,289,164.82
12/09/2022,86180,244,27.66
12/09/2022,71030,218,511.23
12/09/2022,62540,189,12.55
12/09/2022,62520,160,200.1
12/09/2022,65590,256,37.35
12/09/2022,65520,231,46.91
12/09/2022,65700,211,362.92
12/09/2022,65900,172,23.51
12/09/2022,66010,161,106.35
12/09/2022,81180,267,"2,268.81"
12/09/2022,71550,247,"1,203.31"
12/09/2022,73010,154,99
12/09/2022,71060,284,110.13
12/09/2022,66510,169,164.86
12/09/2022,84020,256,247.59
12/09/2022,65600,227,268.88
12/09/2022,86040,274,552.18
12/09/2022,62010,197,512.96
12/09/2022,61540,233,141.92
12/09/2022,66050,295,21.46
12/09/2022,86450,273,58.63
12/09/2022,65610,202,666.5
12/09/2022,61560,161,256.62
12/09/2022,65760,217,5.64
12/09/2022,62510,257,285.16
12/09/2022,72020,260,"3,746.16"
12/09/2022,71240,240,"1,951.59"
12/09/2022,62530,288,93.66
13/09/2022,66130,274,154.36
13/09/2022,86360,237,447.15
13/09/2022,80990,281,"2,143.66"
13/09/2022,65570,180,13.53
13/09/2022,65570,197,9.02
13/09/2022,86050,239,62.08
13/09/2022,86200,161,49.43
13/09/2022,65520,280,36.94
13/09/2022,72050,170,380.63
13/09/2022,66020,171,396.67
13/09/2022,81050,178,126.72
13/09/2022,66110,231,0.51
13/09/2022,61560,258,251.84
13/09/2022,64000,216,211.04
13/09/2022,61540,257,42.58
13/09/2022,62099,280,16.73
13/09/2022,65610,293,316.59
13/09/2022,73030,156,531.44
13/09/2022,65700,175,742.33
13/09/2022,66050,198,22.48
13/09/2022,61520,158,370.95
13/09/2022,61510,228,88.93
13/09/2022,61570,286,159.3
13/09/2022,64000,159,273.39
13/09/2022,66550,281,0.91
13/09/2022,65730,261,1.38
13/09/2022,66100,199,2.82
13/09/2022,72130,286,"2,711.54"
13/09/2022,66550,242,1.01
13/09/2022,66080,189,4.24
13/09/2022,62030,259,594.87
13/09/2022,62020,224,594.37
13/09/2022,66040,226,64.45
13/09/2022,65760,196,8.07
13/09/2022,86150,265,124.31
13/09/2022,73050,197,20.88
13/09/2022,61540,290,78.06
13/09/2022,65650,259,627
13/09/2022,66520,258,20.03
13/09/2022,64020,249,4.36
13/09/2022,65750,162,738.86
13/09/2022,64000,267,149.12
13/09/2022,66130,211,84.2
13/09/2022,61570,167,294.75
13/09/2022,65750,239,428.95
13/09/2022,66010,174,128.91
13/09/2022,66550,259,0.79
13/09/2022,65700,298,539.88
13/09/2022,66120,217,0.78
13/09/2022,62530,255,77.27
13/09/2022,65610,165,386.94
13/09/2022,65540,242,266.93
13/09/2022,65740,279,794.65
13/09/2022,64010,240,49.23
13/09/2022,63050,187,79.88
13/09/2022,65550,212,"1,096.11"
14/09/2022,62550,294,77.92
14/09/2022,66100,298,12.5
14/09/2022,64020,290,6.49
14/09/2022,73050,157,55.4
14/09/2022,62560,267,4.49
14/09/2022,65570,235,12.73
14/09/2022,61550,214,212.81
14/09/2022,65760,252,5.64
14/09/2022,81210,284,62.13
14/09/2022,71310,296,"4,907.02"
14/09/2022,66050,227,74.94
14/09/2022,68060,187,79.72
14/09/2022,86450,160,3.25
14/09/2022,61530,271,220.74
14/09/2022,71240,155,"1,301.06"
14/09/2022,66080,282,5.78
14/09/2022,86100,273,223.78
14/09/2022,65590,247,35.95
14/09/2022,62010,282,727.13
14/09/2022,66080,207,4.04
14/09/2022,65690,159,81.68
14/09/2022,66050,202,56.21
14/09/2022,72060,169,"3,236.56"
14/09/2022,63050,265,320.79
14/09/2022,62030,211,282.15
14/09/2022,86330,238,744.42
14/09/2022,65710,239,472.5
14/09/2022,65690,256,51.73
14/09/2022,68060,266,97.84
14/09/2022,66090,274,42.77
14/09/2022,64000,237,247.23
14/09/2022,65740,216,355.38
14/09/2022,65700,259,362.92
14/09/2022,63050,166,102.28
14/09/2022,65710,265,987.95
14/09/2022,63060,230,2.49
14/09/2022,65590,158,17.74
14/09/2022,62520,236,139.75
14/09/2022,65520,151,22.28
14/09/2022,66010,230,105.47
14/09/2022,66550,297,0.52
14/09/2022,61510,262,185.95
14/09/2022,81100,279,406.5
14/09/2022,66110,165,0.46
14/09/2022,66080,277,7.7
14/09/2022,83030,276,392.49
14/09/2022,86290,206,262.18
14/09/2022,62030,291,291.33
14/09/2022,65700,228,577.5
14/09/2022,65600,192,189.99
14/09/2022,65650,210,545.21
14/09/2022,71010,195,"1,656.20"
14/09/2022,86020,210,17.12
14/09/2022,65660,171,97.19
14/09/2022,64010,260,64.21
14/09/2022,63060,159,2.6
15/09/2022,65600,216,347.6
15/09/2022,65650,206,279.71
15/09/2022,66130,217,84.9
15/09/2022,66040,207,38.67
15/09/2022,66090,270,95.68
15/09/2022,86290,294,19.67
15/09/2022,65660,240,87.53
15/09/2022,66020,253,438.42
15/09/2022,61520,183,259.08
15/09/2022,65700,216,445.4
15/09/2022,66510,193,68.1
15/09/2022,66530,265,7.43
15/09/2022,66110,255,1.02
15/09/2022,71050,151,160.87
15/09/2022,71020,262,"1,292.11"
15/09/2022,66120,244,1.06
15/09/2022,66530,175,2.27
15/09/2022,81170,267,57.69
15/09/2022,65550,261,"1,222.93"
15/09/2022,72130,193,"2,656.18"
15/09/2022,66110,172,0.32
15/09/2022,66080,279,2.99
15/09/2022,66050,250,27.48
15/09/2022,86010,242,346.43
15/09/2022,86830,250,26.28
15/09/2022,66130,295,107.53
15/09/2022,65610,256,"1,221.92"
15/09/2022,61510,186,221.52
15/09/2022,65590,294,37.66
15/09/2022,65710,215,702.89
15/09/2022,65520,290,33.42
15/09/2022,65610,160,672.06
15/09/2022,65550,224,"1,328.62"
15/09/2022,66510,257,37.14
15/09/2022,66040,279,57.29
15/09/2022,62540,180,1.44
15/09/2022,66050,190,27.31
15/09/2022,62550,178,40.9
15/09/2022,73050,253,19.14
15/09/2022,66120,283,1.7
15/09/2022,71050,231,107.25
15/09/2022,65570,232,15.56
15/09/2022,66550,164,0.64
15/09/2022,66090,225,24.62
15/09/2022,62099,160,30.42
15/09/2022,65570,279,28.82
15/09/2022,62550,243,104.21
15/09/2022,63050,222,209.21
15/09/2022,66050,290,41.22
15/09/2022,65590,211,30.82
15/09/2022,61550,289,528.71
15/09/2022,65570,197,7.1
15/09/2022,61520,280,474.98
15/09/2022,62510,204,475.27
15/09/2022,66010,284,219.98
15/09/2022,62030,167,189.67
16/09/2022,66020,254,"1,252.64"
16/09/2022,66090,213,36.94
16/09/2022,66090,237,30.1
16/09/2022,71190,237,189.41
16/09/2022,64010,221,30.5
16/09/2022,65750,198,496.68
16/09/2022,66130,201,49.09
16/09/2022,65550,197,730.74
16/09/2022,64000,245,211.04
16/09/2022,65760,263,6.92
16/09/2022,62099,158,16.73
16/09/2022,73040,228,111.6
16/09/2022,65600,260,843.29
16/09/2022,86180,236,37.35
16/09/2022,65750,178,496.68
16/09/2022,66520,262,17.3
16/09/2022,73050,157,17.08
16/09/2022,66520,191,24.28
16/09/2022,65540,207,689.67
16/09/2022,65540,250,218.4
16/09/2022,62510,213,518.48
16/09/2022,65650,249,940.49
16/09/2022,64010,277,24.96
16/09/2022,62560,295,20.23
16/09/2022,62510,259,345.65
16/09/2022,65520,281,86
16/09/2022,62550,163,45.42
16/09/2022,65710,190,405.98
16/09/2022,86130,206,41.85
16/09/2022,65760,223,6.6
16/09/2022,81900,242,201.47
16/09/2022,62530,250,129.39
16/09/2022,65600,195,158.69
16/09/2022,65650,224,501.84
16/09/2022,73010,291,333.23
16/09/2022,86010,271,173.16
16/09/2022,86280,281,211.4
16/09/2022,65660,273,79.19
16/09/2022,65570,249,69.78
16/09/2022,72150,274,"1,659.87"
16/09/2022,66120,244,0.87
16/09/2022,66090,167,40.82
16/09/2022,63050,182,132.5
16/09/2022,65690,231,133.11
16/09/2022,65760,236,10.71
16/09/2022,71070,156,30.93
16/09/2022,62510,276,633.69
16/09/2022,61550,221,218.38
16/09/2022,86450,194,71.95
16/09/2022,71180,283,540.14
16/09/2022,66080,226,6.35
16/09/2022,81110,179,213.87
16/09/2022,86050,203,182.96
16/09/2022,65550,154,697.52
16/09/2022,68060,180,51.99
16/09/2022,66110,156,0.38
17/09/2022,62030,173,232.78
17/09/2022,61560,156,434.42
17/09/2022,73030,260,179.52
17/09/2022,66080,179,3.47
17/09/2022,65650,224,299.87
17/09/2022,63050,198,47.97
17/09/2022,86030,213,13.73
17/09/2022,61570,200,238.95
17/09/2022,62020,253,"1,215.10"
17/09/2022,62030,298,284.5
17/09/2022,73030,235,76.2
17/09/2022,66120,186,2.24
17/09/2022,86010,197,676.78
17/09/2022,73020,268,41.31
17/09/2022,62099,169,22.07
17/09/2022,81310,214,206.25
17/09/2022,62530,175,197.48
17/09/2022,65730,267,2.53
17/09/2022,65520,281,38.7
17/09/2022,66550,229,0.47
17/09/2022,81230,286,97.97
17/09/2022,86310,163,194.87
17/09/2022,66520,189,24.48
17/09/2022,66090,206,47.52
17/09/2022,82030,195,138.19
17/09/2022,66520,293,27.32
17/09/2022,73050,210,87.41
17/09/2022,62520,181,349.38
17/09/2022,61540,181,49.9
17/09/2022,65690,177,48.81
17/09/2022,61510,293,128.6
17/09/2022,83010,160,198.74
17/09/2022,62530,211,51.52
17/09/2022,86050,270,149.7
17/09/2022,62030,234,181.05
17/09/2022,62510,292,641.05
17/09/2022,64020,197,5.35
17/09/2022,66520,220,51.19
17/09/2022,81210,192,76.25
17/09/2022,68060,170,57.19
17/09/2022,72050,254,310.15
17/09/2022,65700,259,283.44
17/09/2022,64000,207,223.68
17/09/2022,66080,187,8.66
17/09/2022,62020,183,990.08
17/09/2022,86050,187,111.63
17/09/2022,66070,206,10.39
17/09/2022,62020,232,"1,215.10"
17/09/2022,61550,215,459.75
17/09/2022,65550,152,516.35
17/09/2022,68060,166,29.78
17/09/2022,62510,155,285.16
17/09/2022,65730,226,1.77
17/09/2022,62099,222,46.15
17/09/2022,61540,199,163.21
17/09/2022,66070,283,26.72
17/09/2022,65660,258,137.54
17/09/2022,66070,280,21.86
17/09/2022,81200,210,25.36
17/09/2022,61540,228,40.64
17/09/2022,65620,178,173.35
17/09/2022,86830,205,40.66
17/09/2022,73020,244,214.72
17/09/2022,83020,272,660.73
17/09/2022,63050,211,228.23
17/09/2022,73020,153,50.49
17/09/2022,66530,220,10.62
17/09/2022,66100,216,3.8
17/09/2022,62540,195,1.06
17/09/2022,73020,158,175.58
17/09/2022,65550,295,774.52
17/09/2022,66080,172,5.49
17/09/2022,65550,214,"1,046.28"
17/09/2022,73040,156,214.8
17/09/2022,62520,271,256.21
17/09/2022,86320,218,32.44
17/09/2022,73010,171,407.29
17/09/2022,73020,252,28.78
17/09/2022,71080,151,0.61
17/09/2022,62530,163,44.49
17/09/2022,65900,171,27
17/09/2022,72999,202,450.82
17/09/2022,65570,236,4.29
17/09/2022,65710,240,"1,288.62"
17/09/2022,66080,181,6.3
17/09/2022,81030,166,83
17/09/2022,66110,191,0.29
17/09/2022,62530,257,66.74
17/09/2022,66550,279,1.27
17/09/2022,66070,255,11.52
17/09/2022,73020,254,23.45
17/09/2022,65900,282,14.85
17/09/2022,66030,280,7.7
17/09/2022,82060,295,5.51
17/09/2022,66110,161,0.46
17/09/2022,65900,229,27.23
17/09/2022,62520,212,133.4
17/09/2022,86280,159,259.45
17/09/2022,66520,267,13.35
17/09/2022,73040,176,53.46
17/09/2022,66030,289,10.4
17/09/2022,81280,199,39.37
17/09/2022,86100,253,182.34
17/09/2022,62540,178,2.71
17/09/2022,61550,188,295
17/09/2022,86320,269,21.63
17/09/2022,66080,210,17.83
17/09/2022,73050,163,107.27
17/09/2022,65690,257,69.88
17/09/2022,86010,272,22.43
17/09/2022,61550,209,206.03
17/09/2022,66080,238,3.31
17/09/2022,65900,243,40.5
17/09/2022,65690,287,102.05
17/09/2022,65570,157,45.51
17/09/2022,66040,250,22.26
17/09/2022,66020,286,542.4
17/09/2022,64000,194,316.56
17/09/2022,65730,177,2.25
17/09/2022,66080,226,13.28
17/09/2022,65570,196,5.26
17/09/2022,66040,190,38.67
17/09/2022,63050,238,35.18
17/09/2022,65660,175,47.54
17/09/2022,66510,236,43.01
17/09/2022,65520,276,80.92
17/09/2022,62030,159,517.28
17/09/2022,63050,249,119.82
17/09/2022,62530,186,60.1
17/09/2022,65540,206,517.26
17/09/2022,66120,278,1.88
17/09/2022,81090,179,793.8
17/09/2022,68060,219,26.94
17/09/2022,62099,164,19.06
17/09/2022,83060,199,106.8
17/09/2022,86010,211,296.49
17/09/2022,71170,168,607.03
17/09/2022,65610,161,549.87
17/09/2022,65710,279,676.53
17/09/2022,65520,197,24.63
17/09/2022,61530,288,104.18
17/09/2022,73050,257,100.68
17/09/2022,86330,167,609.07
17/09/2022,66550,265,102.33
17/09/2022,86020,243,20.93
17/09/2022,66510,193,61.58
17/09/2022,84020,191,225.08
17/09/2022,66080,186,4.96
17/09/2022,65900,280,37.13
17/09/2022,65590,188,19.61
17/09/2022,65700,241,313.43
17/09/2022,61560,189,138.51
17/09/2022,64020,233,3.41
17/09/2022,65610,250,524.87
17/09/2022,64010,233,20.33
17/09/2022,65620,152,463.96
17/09/2022,64020,242,11.9
17/09/2022,66040,247,74.87
17/09/2022,66550,242,0.91
17/09/2022,86050,156,55.67
17/09/2022,82060,282,4.51
17/09/2022,61570,236,217.23
17/09/2022,65900,283,37.95
17/09/2022,65540,222,463.61
17/09/2022,65590,237,146.32
17/09/2022,65710,177,708.74
17/09/2022,61520,292,471.05
17/09/2022,65900,282,22.28
17/09/2022,65590,257,95.42
17/09/2022,62020,153,"1,472.85"
17/09/2022,65660,189,55.04
17/09/2022,64000,226,182.26
17/09/2022,61510,256,99.27
17/09/2022,65550,290,775.72
17/09/2022,65570,277,3.88
17/09/2022,62520,252,392.23
17/09/2022,66110,247,0.71
17/09/2022,81180,270,"1,856.30"
17/09/2022,65750,195,831.22
17/09/2022,71240,244,829.03
17/09/2022,65740,174,317.86
17/09/2022,71325,258,983.52
17/09/2022,62560,226,26.14
17/09/2022,65690,298,108.91
17/09/2022,64020,165,3.08
17/09/2022,66090,182,34.85
17/09/2022,66030,252,8.91
17/09/2022,86010,183,211.65
17/09/2022,73040,295,157.2
17/09/2022,66120,297,0.96
17/09/2022,62510,257,246.28
17/09/2022,86450,286,87.94
17/09/2022,83010,156,242.91
17/09/2022,61530,265,67.18
17/09/2022,66530,261,4.16
17/09/2022,62550,297,64.28
17/09/2022,62560,219,15.62
18/09/2022,65540,288,252.88
18/09/2022,66080,281,11.55
18/09/2022,73050,152,21.28
18/09/2022,66120,159,1.51
18/09/2022,83020,188,385.33
18/09/2022,66010,268,181.94
18/09/2022,66520,152,29.68
18/09/2022,64010,265,35.32
18/09/2022,73010,275,315.3
18/09/2022,65650,206,182.42
18/09/2022,80990,273,"2,238.99"
18/09/2022,66040,182,40.82
18/09/2022,66100,216,4.89
18/09/2022,66040,291,42.97
18/09/2022,66020,160,459.3
18/09/2022,65540,166,241.39
18/09/2022,65550,236,896.82
18/09/2022,65740,192,503.28
18/09/2022,64010,277,35.03
18/09/2022,65660,170,112.53
18/09/2022,66120,158,1.97
18/09/2022,65750,185,745.02
18/09/2022,65600,296,549.97
18/09/2022,65540,296,650.33
18/09/2022,65550,172,570.7
18/09/2022,86350,281,245.74
18/09/2022,65740,155,339.23
18/09/2022,62020,247,"3,105.27"
18/09/2022,66090,274,49.9
18/09/2022,71180,209,660.17
18/09/2022,66030,195,16.2
18/09/2022,65740,219,743.07
18/09/2022,65620,164,354.57
18/09/2022,65520,213,64.5
18/09/2022,66130,257,39.99
18/09/2022,62020,258,"1,656.96"
18/09/2022,86270,205,395.61
18/09/2022,65900,229,49.5
18/09/2022,62540,272,1.8
18/09/2022,63050,202,278.95
18/09/2022,62099,253,25.1
18/09/2022,66130,178,69.46
18/09/2022,64000,245,316.56
18/09/2022,65740,289,476.79
18/09/2022,65700,233,931.29
18/09/2022,81200,232,9.97
18/09/2022,66030,206,5.94
18/09/2022,62520,263,255.8
18/09/2022,62540,175,1.01
18/09/2022,65620,291,248.2
18/09/2022,61550,214,196.67
18/09/2022,73030,235,176.8
18/09/2022,68060,261,46.79
18/09/2022,65730,217,2.27
18/09/2022,86200,280,44.07
18/09/2022,62560,152,40.08
19/09/2022,71070,175,29.96
19/09/2022,66010,237,50.1
19/09/2022,66020,246,561.37
19/09/2022,66070,261,14.7
19/09/2022,66030,282,10.8
19/09/2022,66120,221,1.23
19/09/2022,65740,240,476.79
19/09/2022,66090,205,39.52
19/09/2022,72020,215,"4,578.64"
19/09/2022,73020,185,267.4
19/09/2022,65520,202,31.53
19/09/2022,86100,286,51.82
19/09/2022,65760,231,3.98
19/09/2022,65760,160,5.38
19/09/2022,66080,155,10.87
19/09/2022,65690,245,46.59
19/09/2022,62020,171,537.76
19/09/2022,65590,218,68.48
19/09/2022,65700,242,425.15
19/09/2022,81060,219,"1,379.14"
19/09/2022,62510,168,596.25
19/09/2022,62030,185,222.19
19/09/2022,66130,230,102.91
19/09/2022,66120,257,4.12
19/09/2022,65700,182,256.44
19/09/2022,81010,153,558.36
19/09/2022,62099,292,15.97
19/09/2022,62520,218,209.63
19/09/2022,65900,162,25.99
19/09/2022,72070,276,"5,617.29"
19/09/2022,65750,156,"1,354.58"
19/09/2022,63050,175,171.17
19/09/2022,73050,282,12.76
19/09/2022,66110,192,0.29
19/09/2022,66030,240,14.85
19/09/2022,65690,178,39.93
19/09/2022,62020,213,"1,350.12"
19/09/2022,72110,270,"2,367.39"
19/09/2022,61540,295,55.16
19/09/2022,66520,265,15.58
19/09/2022,61570,208,289.64
19/09/2022,66050,220,19.42
19/09/2022,84020,294,233.37
19/09/2022,73040,260,259.38
19/09/2022,65590,225,30.82
19/09/2022,66090,179,109.3
19/09/2022,61530,241,70.38
19/09/2022,65610,197,349.91
19/09/2022,86040,177,674.89
19/09/2022,65520,261,45.28
19/09/2022,65760,249,8.38
19/09/2022,63050,213,152.16
19/09/2022,62530,238,62.96
19/09/2022,66080,160,11.63
19/09/2022,65710,261,500.81
19/09/2022,72150,150,"2,859.90"
20/09/2022,71030,167,418.28
20/09/2022,71160,152,268.19
20/09/2022,72090,171,"1,074.12"
20/09/2022,66010,159,90.86
20/09/2022,66110,206,0.4
20/09/2022,71030,207,340.82
20/09/2022,66550,235,0.74
20/09/2022,71310,181,"6,022.26"
20/09/2022,71325,232,735.98
20/09/2022,66100,278,8.15
20/09/2022,65620,283,260.02
20/09/2022,62550,297,64.28
20/09/2022,62099,246,24.89
20/09/2022,65700,237,522.5
20/09/2022,71060,263,134.6
20/09/2022,66050,277,32.19
20/09/2022,86420,293,52.58
20/09/2022,71170,187,744.99
20/09/2022,61520,222,453.39
20/09/2022,65610,219,626.16
20/09/2022,72040,218,"1,173.81"
20/09/2022,61560,219,106
20/09/2022,62530,246,171.72
20/09/2022,65570,153,10.15
20/09/2022,68060,181,38.13
20/09/2022,73050,273,16.02
20/09/2022,65550,258,857.38
20/09/2022,62030,243,203.93
20/09/2022,66100,203,5.98
20/09/2022,65760,153,6.99
20/09/2022,65620,264,386.8
20/09/2022,62010,155,463.87
20/09/2022,66100,183,8.89
20/09/2022,66030,171,9.9
20/09/2022,64010,229,43.72
20/09/2022,65690,293,64.66
20/09/2022,65730,194,2.88
20/09/2022,86330,152,529.28
20/09/2022,65750,165,526.44
20/09/2022,73050,219,20.59
20/09/2022,66550,233,0.58
20/09/2022,62550,210,89.6
20/09/2022,83030,161,31.92
20/09/2022,65550,213,856.05
20/09/2022,81280,249,33.03
20/09/2022,86100,246,4.11
20/09/2022,73020,274,143.15
20/09/2022,66520,156,22.26
20/09/2022,62530,258,54.38
20/09/2022,73010,171,81
20/09/2022,62030,289,271.57
20/09/2022,66010,198,91.85
20/09/2022,65660,215,125.04
20/09/2022,61510,296,85.74
20/09/2022,61530,204,147.16
20/09/2022,61550,284,145.59
21/09/2022,64020,209,11.19
21/09/2022,66130,228,54.03
21/09/2022,65710,193,579.97
21/09/2022,71560,290,74.01
21/09/2022,66050,175,41.22
21/09/2022,73020,295,31.92
21/09/2022,66050,204,61.31
21/09/2022,62030,220,134.02
21/09/2022,65750,221,609.56
21/09/2022,65710,285,367.31
21/09/2022,66110,288,0.84
21/09/2022,61530,201,159.75
21/09/2022,65660,172,75.06
21/09/2022,61520,270,189.81
21/09/2022,81010,225,372.24
21/09/2022,65730,185,1.96
21/09/2022,65740,166,455.12
21/09/2022,65540,249,411.87
21/09/2022,66110,213,0.63
21/09/2022,65540,220,362.08
21/09/2022,71299,229,27.7
21/09/2022,61570,196,137.58
21/09/2022,65700,221,445.4
21/09/2022,61560,216,167.36
21/09/2022,64010,183,16.64
21/09/2022,72100,240,900.99
21/09/2022,66510,270,64.51
21/09/2022,62010,298,419.69
21/09/2022,66020,244,490.74
21/09/2022,73050,202,45.14
21/09/2022,61540,231,108.81
21/09/2022,61570,265,130.34
21/09/2022,68060,295,46.79
21/09/2022,62030,239,423.23
21/09/2022,66070,284,20.49
21/09/2022,66030,258,8.91
21/09/2022,72130,209,"3,246.44"
21/09/2022,65710,167,859.08
21/09/2022,62560,277,31.95
21/09/2022,66510,192,109.91
21/09/2022,73060,287,22
21/09/2022,66130,295,77.18
21/09/2022,65610,165,641.51
21/09/2022,61540,227,60.96
21/09/2022,65520,213,30.1
21/09/2022,65610,257,610.96
21/09/2022,65730,272,3.1
21/09/2022,73010,262,95.74
21/09/2022,65660,242,137.54
21/09/2022,86100,242,273.51
21/09/2022,86100,281,136.46
21/09/2022,65900,195,12.83
21/09/2022,86010,298,444.73
21/09/2022,66050,252,30.19
21/09/2022,62020,151,"2,209.28"
21/09/2022,72060,174,"2,968.08"
22/09/2022,62540,178,0.75
22/09/2022,65540,273,969.37
22/09/2022,65710,218,408.06
22/09/2022,66090,257,71.28
22/09/2022,73010,278,78.01
22/09/2022,86010,213,104.95
22/09/2022,65650,280,449.8
22/09/2022,82040,215,64.77
22/09/2022,81220,228,346.21
22/09/2022,66510,238,68.59
22/09/2022,62030,235,486.71
22/09/2022,65700,279,"1,138.24"
22/09/2022,62099,197,21.67
22/09/2022,66510,267,71.68
22/09/2022,65760,224,11.53
22/09/2022,65740,181,"1,218.47"
22/09/2022,81090,166,588.78
22/09/2022,86100,277,18.5
22/09/2022,86090,219,642.27
22/09/2022,65690,254,59.9
22/09/2022,62010,271,"1,862.85"
22/09/2022,66070,192,11.48
22/09/2022,65760,262,11.79
22/09/2022,83010,158,3.96
22/09/2022,86010,181,6.7
22/09/2022,66090,195,45.76
22/09/2022,71180,262,313.44
22/09/2022,62510,189,422.46
22/09/2022,61510,204,121.83
22/09/2022,72140,251,914.08
22/09/2022,71060,248,40.83
22/09/2022,65570,250,5.81
22/09/2022,71310,169,"5,255.13"
22/09/2022,66040,162,35.81
22/09/2022,62540,184,1.28
22/09/2022,61550,256,344.81
22/09/2022,65760,289,6.92
22/09/2022,64020,151,4.86
22/09/2022,86130,280,34.1
22/09/2022,86350,279,163.83
22/09/2022,62550,211,33.47
22/09/2022,62099,274,34.22
22/09/2022,62540,178,2.21
22/09/2022,62510,164,388.86
22/09/2022,86400,191,2.16
22/09/2022,66510,256,75.26
22/09/2022,65660,277,71.61
22/09/2022,62010,166,"1,241.90"
22/09/2022,61530,205,60.78
22/09/2022,66110,288,0.68
22/09/2022,62020,295,"1,282.61"
22/09/2022,65620,192,165.47
22/09/2022,86050,191,91.33
22/09/2022,66040,164,80.85
22/09/2022,62020,174,"2,070.18"
22/09/2022,61510,218,77.53
23/09/2022,73060,182,27
23/09/2022,65690,240,61.72
23/09/2022,62099,168,22.81
23/09/2022,86290,237,321.77
23/09/2022,62530,242,77.27
23/09/2022,65740,250,335.52
23/09/2022,65610,230,366.58
23/09/2022,62520,161,232.92
23/09/2022,61560,275,207.76
23/09/2022,65760,155,4.61
23/09/2022,86020,278,81.57
23/09/2022,65540,200,379.32
23/09/2022,65760,290,4.89
23/09/2022,66020,182,657.64
23/09/2022,65660,255,187.56
23/09/2022,86280,164,317.1
23/09/2022,65740,193,388.5
23/09/2022,66110,295,0.44
23/09/2022,61510,287,84.89
23/09/2022,65710,197,708.74
23/09/2022,81350,286,9.42
23/09/2022,61570,169,195.5
23/09/2022,81010,278,456.84
23/09/2022,66100,231,3.11
23/09/2022,66130,154,66.3
23/09/2022,64000,297,353.18
23/09/2022,65660,262,64.79
23/09/2022,62550,156,52.59
23/09/2022,66130,248,69.46
23/09/2022,82030,196,92.13
23/09/2022,66520,209,41.88
23/09/2022,65600,267,403.31
23/09/2022,86100,167,352.64
23/09/2022,65610,240,427.67
23/09/2022,64000,152,661.89
23/09/2022,71560,205,111.02
23/09/2022,73020,272,37.02
23/09/2022,65550,216,946.64
23/09/2022,66110,288,0.26
23/09/2022,62530,214,62.96
23/09/2022,62099,264,42.93
23/09/2022,61530,250,105.57
23/09/2022,65600,164,219.99
23/09/2022,66550,234,0.9
23/09/2022,66510,264,52.56
23/09/2022,61550,166,183.79
23/09/2022,82070,268,142.38
23/09/2022,73060,157,29
23/09/2022,72090,270,"1,318.24"
23/09/2022,66020,161,595
23/09/2022,81270,183,275.39
23/09/2022,66010,180,58.01
23/09/2022,86050,254,121.97
23/09/2022,82030,267,113.07
23/09/2022,65730,297,1.51
23/09/2022,61560,166,198.32
24/09/2022,82070,246,116.49
24/09/2022,83060,212,87.38
24/09/2022,71180,159,440.11
24/09/2022,81170,286,64.34
24/09/2022,83020,246,80
24/09/2022,61540,198,47.63
24/09/2022,66030,274,22.77
24/09/2022,65540,232,309.08
24/09/2022,66040,261,45.11
