TranDate,Account,Dept,Sum of Amount
11/10/2022,82060,244,54.69
11/10/2022,65620,221,141.83
11/10/2022,66530,209,3.12
11/10/2022,64010,177,21.19
11/10/2022,61550,285,90.63
11/10/2022,64000,193,245.98
11/10/2022,62540,224,1.48
11/10/2022,66010,189,8.49
11/10/2022,65760,295,6.15
11/10/2022,82060,156,82.04
11/10/2022,62010,238,872.02
11/10/2022,66520,236,19.87
12/10/2022,65540,160,29.17
12/10/2022,65740,258,635.72
12/10/2022,66050,266,18.11
12/10/2022,65700,187,356.39
12/10/2022,86090,208,428.18
12/10/2022,66100,182,4.35
12/10/2022,62550,270,30.73
12/10/2022,66530,153,5.1
12/10/2022,61550,158,229.87
12/10/2022,61570,282,221.94
12/10/2022,61540,267,5.34
12/10/2022,86100,159,25.02
12/10/2022,73010,259,217.36
12/10/2022,65620,295,5.44
12/10/2022,73035,242,30.95
12/10/2022,65610,179,230.49
12/10/2022,86030,291,24.55
12/10/2022,73010,247,192.61
12/10/2022,68060,243,55.46
12/10/2022,65540,270,27.17
12/10/2022,63050,161,113.14
12/10/2022,62550,153,41.14
12/10/2022,65740,243,910.24
12/10/2022,83050,226,426.04
12/10/2022,65660,151,21.71
12/10/2022,61550,177,83.08
12/10/2022,86450,195,30.02
12/10/2022,73030,274,109.92
12/10/2022,62099,294,12.36
12/10/2022,65740,162,317.86
12/10/2022,61520,193,188.84
12/10/2022,61520,155,100.71
12/10/2022,62099,164,13.85
12/10/2022,66120,201,1.86
12/10/2022,66040,175,32.22
12/10/2022,61520,274,541.71
12/10/2022,66070,250,6.09
12/10/2022,65700,151,245.02
12/10/2022,65750,259,824.32
12/10/2022,61540,209,6.79
12/10/2022,86010,224,9.54
12/10/2022,62510,205,184.98
12/10/2022,62520,264,107.35
12/10/2022,66520,210,16.81
12/10/2022,65540,267,16.67
12/10/2022,73020,276,32.54
12/10/2022,68060,285,67.59
12/10/2022,62099,280,28.33
12/10/2022,61560,178,34.95
12/10/2022,73020,155,124.99
12/10/2022,65730,172,6.6
12/10/2022,66070,238,4.98
12/10/2022,65660,231,27.14
13/10/2015,64020,228,2.38
13/10/2015,86030,150,268.89
13/10/2015,61560,284,46.6
13/10/2015,62030,291,64.79
13/10/2015,61520,276,151.07
13/10/2015,72160,292,"2,056.90"
13/10/2015,62030,222,53.01
13/10/2015,83060,240,106.8
13/10/2015,66040,157,14.06
13/10/2015,65700,193,355.38
13/10/2015,61570,205,239.02
13/10/2015,65750,267,"1,442.56"
13/10/2015,62560,284,16.42
13/10/2015,65660,209,21.71
13/10/2015,83020,170,88
13/10/2015,68060,249,65.22
13/10/2015,62010,201,620.1
13/10/2015,61570,275,136.58
13/10/2015,73010,232,75.38
13/10/2015,66080,248,1.32
13/10/2015,73020,228,19.19
13/10/2015,62010,295,485.96
13/10/2015,66140,225,16.75
13/10/2015,66020,217,204.76
13/10/2015,66040,155,17.19
13/10/2015,71180,198,63.22
13/10/2015,81010,280,304.56
13/10/2015,66520,288,15.01
13/10/2015,73020,245,12.76
13/10/2015,65760,187,12.3
13/10/2015,66510,259,31.46
13/10/2015,62020,184,584.16
13/10/2015,83020,228,225.19
13/10/2015,65600,195,529.03
13/10/2015,66090,241,25.76
13/10/2015,86100,251,235.09
13/10/2015,65730,223,8.05
13/10/2015,66050,226,15.33
13/10/2015,66030,176,1.58
13/10/2015,61570,180,170.73
13/10/2015,66140,181,12.56
13/10/2015,61520,268,353.29
13/10/2015,66080,230,1.98
13/10/2015,63050,154,99.18
13/10/2015,82010,198,744.99
13/10/2015,83020,253,108
13/10/2015,86040,262,272.19
13/10/2015,61510,190,65.89
13/10/2015,65610,198,366.58
13/10/2015,66070,256,5.41
13/10/2015,85010,258,134.07
13/10/2015,61560,160,20.65
13/10/2015,62030,212,128.45
14/10/2015,65590,170,20.54
14/10/2015,65660,268,18.09
14/10/2015,72100,264,204.63
14/10/2015,82050,292,6.44
14/10/2015,65730,293,5.06
14/10/2015,62510,178,211.89
14/10/2015,65620,281,4.99
14/10/2015,62530,192,66.34
14/10/2015,61510,181,35.94
14/10/2015,66140,298,13.7
14/10/2015,68060,186,42.54
14/10/2015,65590,211,31.58
14/10/2015,65900,180,20.25
14/10/2015,61530,196,43.39
14/10/2015,73050,169,44.27
14/10/2015,66130,209,101.03
14/10/2015,65600,266,"1,009.96"
14/10/2015,86360,283,105.96
14/10/2015,61570,284,111.75
14/10/2015,65550,207,597.88
14/10/2015,65660,236,19.3
14/10/2015,72040,284,625.2
14/10/2015,73050,232,71.61
14/10/2015,64020,288,2.18
14/10/2015,64000,204,322.12
14/10/2015,64000,166,229.06
14/10/2015,86010,258,17.49
14/10/2015,81280,256,29.56
14/10/2015,66130,155,132.61
14/10/2015,86290,256,78.08
14/10/2015,65690,194,78.99
14/10/2015,65540,269,33.11
14/10/2015,65620,273,10.2
14/10/2015,65570,238,3.46
14/10/2015,64010,266,14.13
14/10/2015,65570,292,3.7
14/10/2015,65550,255,11.01
14/10/2015,61550,164,169.93
14/10/2015,65700,160,328.04
14/10/2015,65590,167,20.22
14/10/2015,73010,286,63.82
14/10/2015,66510,244,23.76
14/10/2015,86280,172,172.97
14/10/2015,65550,192,15.25
14/10/2015,71240,251,488.11
14/10/2015,81180,224,"1,168.02"
14/10/2015,66080,203,0.99
14/10/2015,66040,238,25.78
14/10/2015,66510,242,19.36
14/10/2015,62030,198,91.75
14/10/2015,62099,232,18.88
14/10/2015,73010,251,213.32
14/10/2015,62530,218,70.76
15/10/2015,66070,157,8.72
15/10/2015,71010,191,"1,539.89"
15/10/2015,72110,151,"3,830.71"
15/10/2015,83020,181,360.4
15/10/2015,65710,231,550.05
15/10/2015,66100,250,3.26
15/10/2015,73040,276,289.98
15/10/2015,66040,222,18.62
15/10/2015,62010,197,761.04
15/10/2015,65620,268,9.52
15/10/2015,66530,166,4.46
15/10/2015,66140,212,11.17
15/10/2015,65730,254,4.05
15/10/2015,63050,270,83.69
15/10/2015,72090,273,"1,356.36"
15/10/2015,65740,212,664.62
15/10/2015,62510,259,196.75
15/10/2015,81270,221,173.66
15/10/2015,66110,191,0.61
15/10/2015,66070,220,4.4
15/10/2015,61530,181,57.58
15/10/2015,86010,186,64.13
15/10/2015,66140,240,11.17
15/10/2015,64000,251,210.84
15/10/2015,62010,192,930.15
15/10/2015,65730,177,13
15/10/2015,61550,177,135.95
15/10/2015,82060,179,70.75
15/10/2015,65540,157,344.84
15/10/2015,73020,234,99.1
15/10/2015,62530,285,48.65
15/10/2015,65730,280,2.59
15/10/2015,62550,250,25.14
15/10/2015,65540,214,25.01
15/10/2015,62020,255,250.35
15/10/2015,73050,216,58.59
15/10/2015,62020,266,445.07
15/10/2015,64020,232,2.43
15/10/2015,86200,160,69.83
15/10/2015,66080,223,1.82
15/10/2015,61560,218,43.69
15/10/2015,66140,174,11.42
15/10/2015,65610,150,204.88
15/10/2015,62099,285,18.67
15/10/2015,66520,282,12.23
15/10/2015,71030,282,207.17
15/10/2015,64010,219,15.41
15/10/2015,73060,181,7.79
15/10/2015,65760,260,7.69
15/10/2015,66120,175,0.82
15/10/2015,66530,280,3.82
15/10/2015,71160,241,86.53
15/10/2015,65600,223,416.81
15/10/2015,61510,226,58.41
15/10/2015,83070,176,271.81
15/10/2015,66140,252,9.14
15/10/2015,65660,255,17.69
15/10/2015,86040,226,76.96
15/10/2015,62010,294,662.67
15/10/2015,73020,210,8.68
15/10/2015,72020,228,"2,497.44"
15/10/2015,83060,172,58.25
15/10/2015,82050,173,4.29
15/10/2015,68060,295,63.81
15/10/2015,65730,267,7.43
15/10/2015,66050,155,13.68
15/10/2015,71060,151,175.33
15/10/2015,65540,178,18.68
15/10/2015,65550,240,15.59
15/10/2015,66530,201,3.37
15/10/2015,72050,189,128.22
15/10/2015,66010,230,7.58
15/10/2015,66080,231,2.03
15/10/2015,62510,202,181.62
15/10/2015,66510,287,17.16
15/10/2015,66520,252,18.21
15/10/2015,65550,218,16.63
15/10/2015,65740,154,462.34
15/10/2015,72110,153,"2,173.66"
15/10/2015,66050,223,35.91
15/10/2015,66120,170,1.86
15/10/2015,65740,273,688.7
15/10/2015,73040,227,43.74
15/10/2015,66080,167,2.48
15/10/2015,71310,265,"4,014.84"
15/10/2015,65550,268,26.68
15/10/2015,65750,281,732.73
15/10/2015,62510,174,166.48
15/10/2015,73020,165,494.86
15/10/2015,61560,153,19.06
15/10/2015,66110,280,0.67
15/10/2015,61530,265,55.22
15/10/2015,81170,214,50.6
15/10/2015,66070,290,6.64
15/10/2015,65740,209,317.86
15/10/2015,81900,266,498.25
15/10/2015,86050,154,92.1
15/10/2015,84020,182,371.39
15/10/2015,65600,158,480.93
15/10/2015,62099,238,17
15/10/2015,61570,289,149
15/10/2015,66050,227,30.66
15/10/2015,65710,297,585.05
15/10/2015,62550,230,58.66
15/10/2015,61560,218,25.24
15/10/2015,66130,221,63.15
15/10/2015,73010,260,25.3
15/10/2015,86180,276,24.9
15/10/2015,65730,279,6.08
15/10/2015,71200,243,67.31
15/10/2015,64010,206,26.27
15/10/2015,65690,201,84.48
15/10/2015,66070,199,8.02
15/10/2015,66040,292,28.12
15/10/2015,66110,191,0.31
15/10/2015,66040,286,35.15
15/10/2015,66040,161,30.08
15/10/2015,71070,183,14.36
15/10/2015,73035,150,74.47
15/10/2015,71060,290,95.64
15/10/2015,66080,289,1.98
15/10/2015,72110,207,"2,553.81"
15/10/2015,72040,202,"1,090.53"
15/10/2015,65600,150,393.49
15/10/2015,62010,228,697.62
15/10/2015,62030,252,112.14
15/10/2015,72010,210,"2,008.93"
15/10/2015,62020,262,417.26
15/10/2015,61560,172,30.98
15/10/2015,64000,267,450.97
15/10/2015,62530,273,92.87
15/10/2015,66140,261,13.96
15/10/2015,66120,250,1.24
15/10/2015,86010,150,12.16
15/10/2015,71020,261,"1,125.58"
15/10/2015,62560,185,10.08
15/10/2015,81260,274,2.89
15/10/2015,66090,166,23.09
15/10/2015,66090,219,44.07
15/10/2015,66140,153,9.14
15/10/2015,64010,280,20.55
15/10/2015,86200,295,29.38
15/10/2015,73060,217,10.26
15/10/2015,72140,186,747.88
15/10/2015,81200,265,3.32
15/10/2015,86050,173,50.24
15/10/2015,62010,224,465.08
15/10/2015,65570,245,2.16
15/10/2015,66020,160,293.18
15/10/2015,62030,273,157
15/10/2015,62030,259,61.17
15/10/2015,66100,198,7.61
15/10/2015,62530,242,46.85
15/10/2015,71170,286,972.24
15/10/2015,64010,213,25.04
15/10/2015,73020,235,81.08
15/10/2015,65700,161,410.05
15/10/2015,86280,240,112.75
15/10/2015,81100,160,138.24
15/10/2015,66040,242,34.37
15/10/2015,65590,160,27.57
15/10/2015,68060,200,77.99
15/10/2015,61540,190,42.58
15/10/2015,66050,257,20.9
15/10/2015,62510,178,151.35
15/10/2015,65600,193,352.68
15/10/2015,86180,171,33
15/10/2015,73010,176,13.88
15/10/2015,86020,184,13.1
15/10/2015,71325,297,536.46
15/10/2015,66550,255,0.68
15/10/2015,73050,194,43.66
15/10/2015,66090,237,17.17
15/10/2015,65730,293,7.43
15/10/2015,66110,213,0.5
15/10/2015,66530,244,6.69
15/10/2015,65700,174,400.94
15/10/2015,81230,200,24.15
15/10/2015,65600,217,341.02
15/10/2015,66140,226,10.23
15/10/2015,62099,191,20.09
15/10/2015,66130,174,108.05
15/10/2015,66520,235,12.23
15/10/2015,65900,296,14.85
15/10/2015,65550,272,17.79
15/10/2015,80990,152,"1,479.19"
15/10/2015,66030,179,3.4
15/10/2015,64020,184,2.97
15/10/2015,64020,279,1.73
15/10/2015,66070,167,3.04
15/10/2015,81210,193,50.83
15/10/2015,62030,183,324.47
15/10/2015,65730,259,10.63
15/10/2015,61570,221,167.62
15/10/2015,66040,262,12.89
15/10/2015,83060,261,87.38
15/10/2015,66110,207,0.46
15/10/2015,61520,256,103
16/10/2015,65690,242,96.54
16/10/2015,65730,171,9.9
16/10/2015,66040,201,15.75
16/10/2015,71070,181,11.7
16/10/2015,86100,166,196.57
16/10/2015,65620,222,5.93
16/10/2015,73020,280,39.77
16/10/2015,61530,161,41.78
16/10/2015,72090,271,"1,657.78"
16/10/2015,66100,223,8.69
16/10/2015,73040,230,35.64
16/10/2015,73050,281,5.94
16/10/2015,73010,246,145.08
16/10/2015,65690,298,78.44
16/10/2015,81330,270,54.59
16/10/2015,68060,236,31.19
16/10/2015,71170,274,795.47
16/10/2015,62560,199,21.56
16/10/2015,66100,152,7.06
16/10/2015,66010,217,8.23
16/10/2015,86010,171,96.19
16/10/2015,66030,184,1.62
16/10/2015,86040,227,51.31
16/10/2015,62520,228,99.09
16/10/2015,65750,273,549.54
16/10/2015,66120,189,1.39
16/10/2015,72130,168,"3,517.12"
16/10/2015,62530,266,35.38
16/10/2015,86150,266,92.01
16/10/2015,65540,231,38.2
16/10/2015,65620,243,7.25
16/10/2015,81090,175,811.68
16/10/2015,65650,209,48.14
16/10/2015,65740,224,650.17
16/10/2015,65710,271,360.03
16/10/2015,66010,284,5.66
16/10/2015,65540,224,25.01
16/10/2015,72060,246,"2,125.50"
16/10/2015,65660,232,102.3
16/10/2015,62099,238,15.45
16/10/2015,65700,280,620.86
16/10/2015,73040,167,53.46
16/10/2015,61540,167,3.18
16/10/2015,61540,267,5.17
16/10/2015,71240,226,399.36
16/10/2015,71020,205,917.14
16/10/2015,66090,166,13.74
16/10/2015,66130,190,50.52
16/10/2015,86350,184,76.33
16/10/2015,72130,292,"1,770.79"
16/10/2015,71020,249,933.83
16/10/2015,61540,247,7.76
16/10/2015,65710,213,880.08
17/10/2015,66090,235,16.79
17/10/2015,66030,217,1.98
17/10/2015,66030,277,2.57
17/10/2015,83060,241,58.25
17/10/2015,62099,275,24.72
17/10/2015,64020,161,1.45
17/10/2015,73060,283,6.35
17/10/2015,65750,219,686.93
17/10/2015,72060,295,"2,597.84"
17/10/2015,81350,172,15.55
17/10/2015,64020,201,3.4
17/10/2015,62560,205,13.44
17/10/2015,66110,192,0.61
17/10/2015,61570,282,182.11
17/10/2015,65550,166,8.32
17/10/2015,72140,183,705.17
17/10/2015,82070,210,15.26
17/10/2015,62530,231,39.64
17/10/2015,66510,218,14.52
17/10/2015,65620,249,4.08
17/10/2015,65660,242,33.17
17/10/2015,66520,286,24.46
17/10/2015,64020,207,2.11
17/10/2015,66020,272,273.02
17/10/2015,86010,228,104.94
17/10/2015,86150,230,74.97
17/10/2015,66050,278,33.44
17/10/2015,73020,226,143.65
17/10/2015,86030,274,146.67
17/10/2015,86450,277,45.03
17/10/2015,85010,184,109.24
17/10/2015,65730,295,4.54
17/10/2015,81230,235,29.52
17/10/2015,84020,216,303.86
17/10/2015,65650,261,41.72
17/10/2015,73035,291,42.24
17/10/2015,73050,190,36.93
17/10/2015,82040,160,66.13
17/10/2015,61570,296,139.69
17/10/2015,62020,192,625.88
17/10/2015,61520,186,151.07
17/10/2015,71190,234,69.23
17/10/2015,65610,202,153.66
17/10/2015,65650,287,47.07
17/10/2015,73030,284,451.05
17/10/2015,65750,178,487.1
17/10/2015,66010,232,7.72
17/10/2015,65750,205,"1,030.40"
17/10/2015,62510,178,131.17
17/10/2015,62030,278,79.52
17/10/2015,73030,180,737.51
17/10/2015,61530,253,82.83
17/10/2015,65700,211,701.65
18/10/2015,66100,180,5.43
18/10/2015,65550,274,10.16
18/10/2015,66020,245,272.24
18/10/2015,65760,213,9.43
18/10/2015,65650,270,51.35
18/10/2015,62530,258,44.23
18/10/2015,65740,273,565.09
18/10/2015,81190,174,10.96
18/10/2015,65600,297,550.89
18/10/2015,86050,169,168.21
18/10/2015,63050,156,88.9
18/10/2015,65570,285,2.11
18/10/2015,68060,255,51.05
18/10/2015,81260,283,4.33
18/10/2015,73050,214,81.17
18/10/2015,66070,199,4.57
18/10/2015,62010,168,665.91
18/10/2015,61540,220,5.55
18/10/2015,65620,250,8.84
18/10/2015,65660,228,14.47
18/10/2015,86450,227,55.03
18/10/2015,66130,173,50.52
18/10/2015,81180,248,"1,427.58"
18/10/2015,66520,166,18.34
18/10/2015,65690,172,90.51
18/10/2015,66140,262,14.84
18/10/2015,62530,167,43.24
18/10/2015,86200,290,28.6
18/10/2015,61510,213,47.92
18/10/2015,72100,248,111.62
18/10/2015,65750,171,"1,099.09"
18/10/2015,72020,239,"4,068.77"
18/10/2015,86400,272,0.1
18/10/2015,82010,189,406.36
18/10/2015,66510,240,38.72
18/10/2015,66110,278,0.45
18/10/2015,61550,175,113.29
18/10/2015,86135,201,1.8
18/10/2015,66020,255,204.76
18/10/2015,62520,216,99.09
18/10/2015,65740,233,433.45
18/10/2015,73020,167,121.63
18/10/2015,61550,229,147.69
18/10/2015,66120,250,2.02
18/10/2015,72160,204,"2,513.99"
18/10/2015,62550,173,54.85
18/10/2015,71190,238,84.62
18/10/2015,62030,273,85.64
18/10/2015,62520,217,131.75
18/10/2015,83020,270,72
18/10/2015,66040,261,24.61
18/10/2015,86050,283,252.31
18/10/2015,66120,216,2.66
19/10/2015,66110,259,0.72
19/10/2015,65570,203,2.3
19/10/2015,65610,274,499.88
19/10/2015,62550,282,35.06
19/10/2015,62020,294,500.71
19/10/2015,73030,187,676.57
19/10/2015,65710,265,675.06
19/10/2015,65740,187,520.14
19/10/2015,66520,244,17.51
19/10/2015,81280,195,32.21
19/10/2015,64010,247,25.11
19/10/2015,65710,153,390.04
19/10/2015,62020,220,443.81
19/10/2015,71560,233,72
19/10/2015,65590,271,29.33
19/10/2015,65690,264,54.45
19/10/2015,62020,269,333.81
19/10/2015,73010,177,128.4
19/10/2015,61510,168,62.9
19/10/2015,65700,271,404.91
19/10/2015,66050,246,27.36
19/10/2015,71550,297,267.44
19/10/2015,62530,277,86.49
19/10/2015,80990,203,"1,815.37"
19/10/2015,64000,273,140.56
19/10/2015,62510,154,397.5
19/10/2015,66110,209,0.41
19/10/2015,86135,225,3.3
19/10/2015,66510,153,26.62
19/10/2015,61520,280,134.29
19/10/2015,82050,241,86.33
19/10/2015,62530,166,57.66
19/10/2015,61550,172,120.84
19/10/2015,86010,156,157.42
19/10/2015,65570,194,3.96
19/10/2015,65690,181,72.41
19/10/2015,62020,212,273.11
19/10/2015,72140,192,865.44
19/10/2015,64000,197,171.8
19/10/2015,65600,289,299.98
19/10/2015,73050,158,11.39
19/10/2015,86020,285,57.66
19/10/2015,83010,194,39.48
19/10/2015,65700,173,291.59
19/10/2015,66030,251,1.19
19/10/2015,86010,188,29.16
19/10/2015,63050,260,85.96
19/10/2015,62020,165,364.15
19/10/2015,72090,179,"1,105.19"
19/10/2015,66510,280,27.72
19/10/2015,73050,227,53.36
19/10/2015,86040,218,9.09
19/10/2015,63050,288,114.12
20/10/2015,66120,195,3.04
20/10/2015,86100,213,18.24
20/10/2015,66050,160,23.94
20/10/2015,66010,154,7.58
20/10/2015,86040,207,62.97
20/10/2015,73050,168,5.89
20/10/2015,62020,193,375.53
20/10/2015,65600,236,472.19
20/10/2015,66520,218,18.34
20/10/2015,71050,221,158.38
20/10/2015,65700,217,467.77
20/10/2015,66110,176,0.41
20/10/2015,66140,234,15.99
20/10/2015,65750,278,554.14
20/10/2015,64000,295,152.27
20/10/2015,68060,249,59.55
20/10/2015,66130,298,75.78
20/10/2015,62030,213,73.4
20/10/2015,81180,283,"1,752.03"
20/10/2015,65660,271,15.68
20/10/2015,66130,290,67.36
20/10/2015,64020,192,2.11
20/10/2015,81190,192,8.96
20/10/2015,65590,247,36.09
20/10/2015,62560,259,12.6
20/10/2015,66530,276,2.55
20/10/2015,65570,278,2.59
20/10/2015,68060,274,109.18
20/10/2015,81200,230,6.65
20/10/2015,65750,185,899.25
20/10/2015,72999,210,281.89
20/10/2015,61540,205,5.82
20/10/2015,65600,242,314.79
20/10/2015,71030,167,254.25
20/10/2015,61510,179,58.57
20/10/2015,64020,292,3.17
20/10/2015,65650,265,334.56
20/10/2015,64000,171,175.7
20/10/2015,65760,237,6.29
20/10/2015,65540,170,18.06
20/10/2015,73050,202,65.49
20/10/2015,62020,244,716.92
20/10/2015,65750,193,786.85
20/10/2015,86270,222,83.24
20/10/2015,72090,278,904.24
20/10/2015,66120,253,1.35
20/10/2015,73050,191,107.42
20/10/2015,62030,276,119.62
20/10/2015,66040,285,22.92
20/10/2015,66520,159,16.26
20/10/2015,62020,180,876.24
20/10/2015,66510,239,17.75
20/10/2015,62530,201,53.07
21/10/2015,86280,156,92.25
21/10/2015,62099,181,16.37
21/10/2015,73010,166,92.51
21/10/2015,65550,202,815.29
21/10/2015,65590,194,38.6
21/10/2015,61510,164,81.22
21/10/2015,86050,254,99.8
21/10/2015,81170,172,42.89
21/10/2015,66520,219,20.01
21/10/2015,66130,259,56.6
21/10/2015,81220,249,164.37
21/10/2015,68060,215,68.06
21/10/2015,61530,173,120.4
21/10/2015,62010,266,507.36
21/10/2015,66120,203,1.71
21/10/2015,61530,151,53.03
21/10/2015,65690,243,64.36
21/10/2015,86290,151,214.51
21/10/2015,65570,283,2.59
21/10/2015,61510,181,110.76
21/10/2015,62010,170,380.52
21/10/2015,66020,237,307.14
21/10/2015,65700,216,296.93
21/10/2015,73020,180,187.49
21/10/2015,65660,156,28.74
21/10/2015,65610,159,352.14
21/10/2015,62020,241,333.81
21/10/2015,71299,215,8.86
21/10/2015,64000,237,128.85
21/10/2015,71310,157,"3,592.98"
21/10/2015,83070,248,332.21
21/10/2015,66520,182,10.01
21/10/2015,62099,250,39.66
21/10/2015,62520,250,87.83
21/10/2015,62520,247,90.84
21/10/2015,66080,297,1.43
21/10/2015,62530,208,59.46
21/10/2015,65540,194,528.75
21/10/2015,86010,285,484.13
21/10/2015,64010,187,49.44
21/10/2015,61530,248,78.52
21/10/2015,65760,179,8.18
21/10/2015,73020,155,48.8
21/10/2015,61550,212,124.62
21/10/2015,86050,201,50.79
21/10/2015,65550,198,9.32
21/10/2015,61530,180,62.67
21/10/2015,71240,176,"1,064.50"
21/10/2015,86150,222,112.45
21/10/2015,65730,296,8.1
21/10/2015,65740,278,741.68
21/10/2015,86040,267,41.98
21/10/2015,86010,236,14.31
22/10/2015,86050,190,99.14
22/10/2015,66050,276,18.24
22/10/2015,73035,157,56.44
22/10/2015,66130,254,115.77
22/10/2015,62550,265,47.81
22/10/2015,72130,232,"2,344.74"
22/10/2015,66020,168,230.36
22/10/2015,72060,198,"1,731.89"
22/10/2015,62099,186,11.33
22/10/2015,81100,186,271
22/10/2015,65540,175,20.84
22/10/2015,61510,271,53.91
22/10/2015,65730,259,4.95
22/10/2015,81090,204,661.37
22/10/2015,65750,237,674.44
22/10/2015,61560,189,37.86
22/10/2015,66100,249,4.71
22/10/2015,61520,214,123.6
22/10/2015,66530,236,4.14
22/10/2015,73060,209,6.84
22/10/2015,86350,242,93.29
22/10/2015,65620,185,8.16
22/10/2015,66110,231,0.51
22/10/2015,86200,281,128.02
22/10/2015,71030,187,278.85
22/10/2015,66010,288,13.27
22/10/2015,66100,209,9.33
22/10/2015,64000,252,235.45
22/10/2015,62099,175,13.69
22/10/2015,65710,297,450.04
22/10/2015,61530,286,57.85
22/10/2015,66510,158,36.3
22/10/2015,62550,208,67.04
22/10/2015,71080,270,0.5
22/10/2015,66130,185,61.74
22/10/2015,63050,176,129.31
22/10/2015,83020,289,275.23
22/10/2015,62560,277,17.43
22/10/2015,81280,271,24.18
22/10/2015,65760,251,6.92
22/10/2015,66100,237,3.85
22/10/2015,62099,287,20.77
22/10/2015,62030,163,97.19
22/10/2015,62560,269,8.9
22/10/2015,81220,192,301.34
22/10/2015,66100,271,5.34
22/10/2015,61540,212,8.33
22/10/2015,66030,166,1.78
22/10/2015,65660,253,26.53
22/10/2015,61550,236,237.91
22/10/2015,65650,212,67.4
22/10/2015,61510,294,44.93
22/10/2015,71190,223,126.93
22/10/2015,73050,250,13.66
22/10/2015,62530,151,64.86
22/10/2015,86290,173,367.61
22/10/2015,71550,291,217.91
22/10/2015,64000,260,157.48
22/10/2015,62520,215,212.83
22/10/2015,65570,297,2.81
22/10/2015,64010,254,20.41
22/10/2015,66020,232,251.3
22/10/2015,62560,163,12.32
22/10/2015,66130,178,123.49
22/10/2015,61510,243,53.91
22/10/2015,64020,193,3.57
22/10/2015,62020,287,341.39
22/10/2015,66530,171,8.18
22/10/2015,81090,232,649.47
22/10/2015,65620,277,6.12
22/10/2015,65760,257,10.76
22/10/2015,65690,177,74.06
22/10/2015,65750,267,599.5
22/10/2015,61570,207,358.53
22/10/2015,61540,268,5.82
22/10/2015,61560,271,19.06
22/10/2015,66510,203,19.8
22/10/2015,65600,256,577.12
22/10/2015,62099,265,22.66
22/10/2015,71310,212,"1,959.81"
22/10/2015,61540,154,3.44
22/10/2015,66140,225,18.27
22/10/2015,65600,223,384.74
22/10/2015,81190,229,1.16
22/10/2015,62510,223,221.98
22/10/2015,61570,152,204.87
22/10/2015,73020,284,19.62
22/10/2015,73050,275,3.96
22/10/2015,65740,196,388.5
22/10/2015,65730,157,5.36
22/10/2015,66520,246,26.27
22/10/2015,66080,154,2.84
22/10/2015,66010,248,4.63
22/10/2015,65620,227,4.45
22/10/2015,65610,193,203.46
22/10/2015,64010,177,23.54
22/10/2015,71080,216,10.86
22/10/2015,86100,178,149.19
22/10/2015,65690,276,60.34
22/10/2015,62520,241,141.89
22/10/2015,81230,161,44.28
22/10/2015,86100,251,100.91
22/10/2015,86010,225,191.84
22/10/2015,84020,285,155.58
22/10/2015,73050,239,4.84
22/10/2015,65650,244,76.49
22/10/2015,61520,269,89.27
22/10/2015,65540,201,25.47
22/10/2015,65700,188,267.3
22/10/2015,66520,292,13.25
22/10/2015,62550,259,36.31
22/10/2015,66070,210,4.06
22/10/2015,64010,204,30.61
22/10/2015,66080,235,1.76
22/10/2015,65660,272,30.95
22/10/2015,80990,156,"1,492.66"
22/10/2015,65650,296,52.96
22/10/2015,86400,275,0.12
22/10/2015,73035,260,23.04
22/10/2015,66030,231,2.77
22/10/2015,86040,205,368.12
22/10/2015,85510,190,888.87
22/10/2015,61570,257,125.2
22/10/2015,62010,297,426.32
22/10/2015,61540,239,4.76
22/10/2015,62510,150,147.99
22/10/2015,86020,237,54.38
22/10/2015,62550,230,54.47
22/10/2015,66520,244,18.76
22/10/2015,73010,234,4.99
22/10/2015,86020,281,47.17
22/10/2015,86180,282,24.9
22/10/2015,65590,219,24.82
22/10/2015,63050,254,169.72
22/10/2015,73020,296,329.91
22/10/2015,66080,172,7.25
22/10/2015,66510,283,41.58
22/10/2015,65540,285,43.76
22/10/2015,65540,200,31.26
22/10/2015,65590,236,33.84
22/10/2015,66140,159,19.54
22/10/2015,62099,234,24.55
22/10/2015,66040,281,45.11
22/10/2015,65620,256,296.55
22/10/2015,72010,259,"2,294.17"
22/10/2015,61570,173,272.52
22/10/2015,66080,234,3.47
22/10/2015,65600,213,432.84
22/10/2015,68060,241,41.59
22/10/2015,61540,243,4.85
22/10/2015,72140,235,576.96
22/10/2015,65710,249,715.07
22/10/2015,66530,193,2.86
22/10/2015,65690,153,72.41
22/10/2015,85010,173,89.38
22/10/2015,65620,189,6.67
22/10/2015,73030,210,89.56
22/10/2015,61560,276,35.75
22/10/2015,73020,207,102.27
22/10/2015,66050,210,22.23
22/10/2015,64010,280,17.27
22/10/2015,86100,171,14.92
22/10/2015,65650,205,57.77
22/10/2015,65730,173,6.19
22/10/2015,61540,293,4.23
22/10/2015,64020,154,2.77
22/10/2015,65570,188,2.11
22/10/2015,64020,227,1.19
22/10/2015,61520,162,82.4
22/10/2015,84020,291,247.59
22/10/2015,62530,245,81.08
22/10/2015,68060,218,45.06
22/10/2015,62520,155,198.19
22/10/2015,62030,239,97.87
22/10/2015,81050,151,"1,034.16"
22/10/2015,86010,188,11.66
22/10/2015,71160,178,129.8
22/10/2015,62099,248,12.36
22/10/2015,62540,186,0.96
