TranDate,Account,Dept,Sum of Amount
11/04/2022,62560,296,9.97
12/04/2022,83020,227,340.08
12/04/2022,65710,214,428.31
12/04/2022,65700,247,306.63
12/04/2022,65760,295,8.49
12/04/2022,66530,285,5.24
12/04/2022,73050,207,4
12/04/2022,62520,215,84.24
12/04/2022,65610,226,264.83
12/04/2022,71310,236,"2,433.53"
12/04/2022,66530,260,7.85
12/04/2022,65730,189,5.57
12/04/2022,66130,254,64.09
12/04/2022,73020,234,142.26
12/04/2022,66530,165,5.24
12/04/2022,72060,254,"1,122.39"
12/04/2022,65540,164,466.38
12/04/2022,83010,280,4.85
12/04/2022,81190,230,5.78
12/04/2022,61560,165,78.95
12/04/2022,62099,196,15.24
12/04/2022,66520,194,40.37
12/04/2022,62520,261,76.67
12/04/2022,81050,297,620.24
12/04/2022,65540,201,254.39
12/04/2022,65730,190,4.56
12/04/2022,65660,180,62.21
12/04/2022,86010,198,241.17
12/04/2022,64010,233,27.36
12/04/2022,61520,244,131.7
12/04/2022,65660,161,76.03
12/04/2022,64000,161,201.61
12/04/2022,62030,236,106
12/04/2022,71030,280,247.05
12/04/2022,62099,182,16.94
12/04/2022,66550,207,114.95
12/04/2022,66010,285,1.69
12/04/2022,62560,244,8.13
12/04/2022,66520,266,28.9
12/04/2022,66090,190,21.92
12/04/2022,66020,208,334.18
12/04/2022,73050,275,71.53
12/04/2022,81110,220,5.2
12/04/2022,62540,273,15.54
12/04/2022,64020,167,3.14
12/04/2022,61570,233,67.25
12/04/2022,61530,252,61.5
12/04/2022,66070,269,8.72
12/04/2022,64000,205,144.37
12/04/2022,73010,181,206.86
12/04/2022,86010,294,4.38
12/04/2022,68050,249,0.05
12/04/2022,65660,261,66.82
12/04/2022,62510,157,322.78
12/04/2022,73050,176,76.14
12/04/2022,65730,282,4.22
12/04/2022,66010,238,25.63
13/04/2022,62030,298,62.1
13/04/2022,71325,202,435.21
13/04/2022,61570,247,65.44
13/04/2022,66100,216,4.29
13/04/2022,66130,286,76.31
13/04/2022,62510,237,352.13
13/04/2022,61540,241,3.09
13/04/2022,61570,185,123.29
13/04/2022,72130,224,"2,308.13"
13/04/2022,61530,226,50.11
13/04/2022,66090,212,24.95
13/04/2022,81100,248,545.74
13/04/2022,81900,238,84
13/04/2022,82070,224,7.22
13/04/2022,62030,272,75.9
13/04/2022,66550,156,105.8
13/04/2022,61520,239,149.87
13/04/2022,66030,204,3.65
13/04/2022,66530,294,36.36
13/04/2022,73030,191,168.33
13/04/2022,73040,156,170.28
13/04/2022,62510,250,264.1
13/04/2022,62510,182,346.69
13/04/2022,86100,225,118.11
13/04/2022,86010,277,218.22
13/04/2022,66130,154,104.87
13/04/2022,86330,285,374.84
13/04/2022,61550,276,156.38
13/04/2022,66090,200,10.8
13/04/2022,73050,247,21.99
13/04/2022,61560,274,52.63
13/04/2022,62540,201,13.66
13/04/2022,68050,265,0.04
13/04/2022,61540,253,18.19
13/04/2022,86010,174,110.38
13/04/2022,65520,238,7.07
13/04/2022,66100,173,3.81
13/04/2022,73030,256,290.63
13/04/2022,83050,190,326.24
13/04/2022,68060,282,57.43
13/04/2022,81230,261,16.47
13/04/2022,66110,257,0.5
13/04/2022,65730,160,4.56
13/04/2022,65520,236,4.71
13/04/2022,72100,292,251.39
13/04/2022,86200,247,45.7
13/04/2022,65660,150,62.21
13/04/2022,62520,235,93.71
13/04/2022,66080,223,1.82
13/04/2022,65550,252,149.73
13/04/2022,66510,209,19.98
13/04/2022,66090,195,20.41
13/04/2022,65730,241,9.11
13/04/2022,62550,270,87.09
13/04/2022,66070,187,8.72
13/04/2022,61540,217,12.12
14/04/2022,61510,166,61.42
14/04/2022,65730,166,5.63
14/04/2022,65740,273,501.46
14/04/2022,61570,236,109.59
14/04/2022,73070,259,55.25
14/04/2022,62510,253,322.78
14/04/2022,61510,259,66.73
14/04/2022,73020,183,127.14
14/04/2022,81170,248,73.89
14/04/2022,64010,227,20.52
14/04/2022,66020,216,440.52
14/04/2022,86010,296,73.58
14/04/2022,66090,242,10.8
14/04/2022,65650,241,157.51
14/04/2022,65750,288,609.54
14/04/2022,65570,160,18.04
14/04/2022,73010,237,401.56
14/04/2022,64000,274,164.28
14/04/2022,65760,172,6.92
14/04/2022,66030,153,4.16
14/04/2022,66030,179,5.1
14/04/2022,65690,195,53.31
14/04/2022,61570,238,88.28
14/04/2022,65750,238,609.54
14/04/2022,72140,170,"1,493.75"
14/04/2022,65750,216,997.43
14/04/2022,65550,229,122.51
14/04/2022,65600,275,383.42
14/04/2022,81270,185,462.82
14/04/2022,65600,262,255.61
14/04/2022,65690,204,65.15
14/04/2022,65600,242,255.61
14/04/2022,61560,266,105.26
14/04/2022,86010,292,60.2
14/04/2022,73010,253,305.47
14/04/2022,81220,241,58.39
14/04/2022,81260,287,32.94
14/04/2022,62530,182,38.25
14/04/2022,61510,204,80.63
14/04/2022,68060,231,57.43
14/04/2022,62530,191,16.81
14/04/2022,65570,168,14.76
14/04/2022,66520,244,26.91
14/04/2022,62030,207,57.82
14/04/2022,65750,291,498.72
14/04/2022,65740,183,403.95
14/04/2022,61510,255,75.07
14/04/2022,62010,174,704.19
14/04/2022,66550,225,42.69
14/04/2022,66120,234,1.71
14/04/2022,65710,285,398.77
14/04/2022,66550,152,32.02
14/04/2022,66050,163,31.59
14/04/2022,66550,170,70.54
14/04/2022,66120,192,1.71
14/04/2022,65550,202,99.82
15/04/2022,65690,215,90.99
15/04/2022,81130,240,526.53
15/04/2022,71180,191,52.65
15/04/2022,73020,181,35.17
15/04/2022,81180,206,375.98
15/04/2022,64020,155,3.84
15/04/2022,86100,180,99.86
15/04/2022,61530,261,23.38
15/04/2022,68060,289,38.28
15/04/2022,62530,258,50.21
15/04/2022,73010,200,20.75
15/04/2022,71200,180,97.27
15/04/2022,64020,241,5.77
15/04/2022,62010,152,384.11
15/04/2022,65760,165,10.48
15/04/2022,66530,275,7.85
15/04/2022,62530,248,75.32
15/04/2022,71200,255,118.88
15/04/2022,64020,258,3.84
15/04/2022,73050,230,52.49
15/04/2022,65540,249,500.93
15/04/2022,61550,199,234.58
15/04/2022,66050,165,21.06
15/04/2022,86010,214,9.9
15/04/2022,73050,238,62.3
15/04/2022,65620,294,43.93
15/04/2022,65750,196,748.08
15/04/2022,86270,220,62.43
15/04/2022,65710,211,487.39
15/04/2022,86180,162,24.9
15/04/2022,82050,295,244.36
15/04/2022,62520,273,100.65
15/04/2022,82070,259,8.83
15/04/2022,65620,295,40.9
15/04/2022,83070,279,198.63
15/04/2022,66510,232,47.14
15/04/2022,66040,187,19.34
15/04/2022,61520,278,122.62
15/04/2022,64000,285,164.28
15/04/2022,62560,243,12.19
15/04/2022,62520,221,76.67
15/04/2022,66090,231,30.62
15/04/2022,61570,257,100.87
15/04/2022,86350,218,121.39
15/04/2022,68050,242,0.03
15/04/2022,66130,178,64.09
15/04/2022,65690,243,79.96
15/04/2022,65570,166,14.76
15/04/2022,65620,278,44.61
15/04/2022,86170,251,9.92
15/04/2022,66110,227,0.25
15/04/2022,65700,150,376.32
15/04/2022,86010,289,150.42
15/04/2022,66510,269,50.63
15/04/2022,61530,273,53.82
15/04/2022,86050,163,61.01
16/04/2022,62530,156,46.75
16/04/2022,65760,224,5.66
16/04/2022,82040,196,22.09
16/04/2022,61570,234,100.87
16/04/2022,64010,296,20.52
16/04/2022,65660,199,114.05
16/04/2022,72070,180,"4,240.02"
16/04/2022,72050,227,"2,244.84"
16/04/2022,86330,186,687.2
16/04/2022,65590,252,114.81
16/04/2022,66040,278,4.19
16/04/2022,73020,157,28.78
16/04/2022,65710,152,731.09
16/04/2022,62030,289,106
16/04/2022,66110,197,0.7
16/04/2022,62030,202,70.66
16/04/2022,61520,198,183.93
16/04/2022,66110,292,0.38
16/04/2022,65730,164,5.57
16/04/2022,62550,182,65.32
16/04/2022,61520,177,122.62
16/04/2022,66520,206,33.03
16/04/2022,71160,243,33.48
16/04/2022,86010,176,11.54
16/04/2022,65710,250,908.78
16/04/2022,66530,211,10.47
16/04/2022,65690,271,66.17
16/04/2022,86090,285,50
16/04/2022,65690,298,49.63
16/04/2022,66070,297,8.72
16/04/2022,65600,235,255.61
16/04/2022,86050,295,91.51
16/04/2022,62530,234,51
16/04/2022,65600,270,312.42
16/04/2022,65740,197,740.58
16/04/2022,86450,166,6.65
16/04/2022,66130,189,101.74
16/04/2022,65540,270,255.39
16/04/2022,86010,240,145.1
16/04/2022,62540,238,19.08
16/04/2022,71160,234,129.81
16/04/2022,66070,157,13.09
16/04/2022,86030,220,2.18
16/04/2022,86180,254,81
16/04/2022,66510,248,57.62
16/04/2022,86290,158,109.74
16/04/2022,62530,228,38.25
16/04/2022,86170,209,8.12
16/04/2022,66510,166,86.42
16/04/2022,64000,214,134.41
16/04/2022,83020,247,376.3
16/04/2022,66020,229,102.26
16/04/2022,83010,167,77.78
16/04/2022,73040,289,255.42
16/04/2022,65590,193,76.54
16/04/2022,65550,280,81.67
16/04/2022,62520,199,153.35
16/04/2022,65760,237,8.49
16/04/2022,83020,272,249.01
16/04/2022,62030,266,57.82
16/04/2022,68050,177,0.04
16/04/2022,62099,291,16.94
16/04/2022,64010,295,33.06
16/04/2022,72150,186,"3,124.40"
16/04/2022,65740,150,612.89
16/04/2022,86450,268,49.6
16/04/2022,66130,173,52.44
16/04/2022,86050,254,49.91
16/04/2022,66520,230,22.02
16/04/2022,65650,247,157.51
16/04/2022,73010,192,161.97
16/04/2022,86820,197,16.84
16/04/2022,62540,165,23.31
16/04/2022,82030,240,6.63
16/04/2022,61540,177,19.54
16/04/2022,62520,170,63.18
16/04/2022,66510,219,86.42
16/04/2022,86130,211,117
16/04/2022,65740,165,542.89
16/04/2022,66110,270,0.46
16/04/2022,86200,262,29.5
16/04/2022,66100,245,4.66
16/04/2022,62530,235,38.25
16/04/2022,61530,155,75.16
16/04/2022,66010,154,27.84
16/04/2022,81190,286,3.15
16/04/2022,65590,259,105.24
16/04/2022,71070,283,119.11
16/04/2022,66020,233,273.42
16/04/2022,66050,260,25.74
16/04/2022,86020,244,51.62
16/04/2022,71050,267,150.56
16/04/2022,61530,155,61.5
16/04/2022,65590,190,70.16
16/04/2022,86050,173,89.56
16/04/2022,86030,269,70.41
16/04/2022,86200,206,9.1
16/04/2022,64010,154,30.78
16/04/2022,84020,279,185.89
16/04/2022,65570,190,9.84
16/04/2022,64010,169,25.08
16/04/2022,62560,220,6.65
16/04/2022,83020,197,100
16/04/2022,65620,162,29.28
16/04/2022,86150,157,43.7
16/04/2022,65600,163,312.42
16/04/2022,81230,297,33.54
16/04/2022,62560,202,9.01
16/04/2022,66090,289,20.41
16/04/2022,86330,228,297.74
16/04/2022,61530,255,41
16/04/2022,86010,236,52.25
16/04/2022,65660,211,100.22
16/04/2022,66050,249,38.61
16/04/2022,66510,202,26.63
16/04/2022,83010,199,15.33
16/04/2022,66130,275,64.09
16/04/2022,65690,259,60.66
16/04/2022,86310,237,147.69
16/04/2022,66030,205,4.16
16/04/2022,62530,197,46.75
16/04/2022,61540,171,14.88
16/04/2022,66120,174,2.25
16/04/2022,65690,205,74.44
16/04/2022,66550,297,86.21
16/04/2022,62030,268,8.7
16/04/2022,73020,226,262.07
16/04/2022,66020,160,501.28
16/04/2022,86030,222,2.02
16/04/2022,64010,274,40.41
16/04/2022,86100,191,177.17
16/04/2022,65700,193,459.94
16/04/2022,73010,262,490.8
16/04/2022,61520,197,160.97
16/04/2022,62510,202,215.19
16/04/2022,63060,189,2
16/04/2022,62010,208,756.35
16/04/2022,62550,174,27.02
16/04/2022,61550,190,208.51
16/04/2022,86050,297,69.63
16/04/2022,86040,260,530.3
16/04/2022,66110,163,0.41
16/04/2022,66110,262,0.31
16/04/2022,65620,280,40.9
16/04/2022,65750,273,914.31
16/04/2022,65740,177,459.67
16/04/2022,86135,210,"2,962.96"
16/04/2022,62540,253,12.72
16/04/2022,65570,185,16.04
16/04/2022,65730,219,6.08
16/04/2022,82010,206,465.59
16/04/2022,86100,179,81.36
16/04/2022,68050,229,0.05
16/04/2022,81190,215,4.73
16/04/2022,66520,270,17.32
16/04/2022,65610,168,18.54
16/04/2022,86010,207,28.5
16/04/2022,62530,246,70.12
16/04/2022,65540,212,191.54
16/04/2022,66520,152,40.37
16/04/2022,65650,264,157.51
16/04/2022,71020,240,388.94
16/04/2022,71190,278,37.11
16/04/2022,61530,284,80.73
16/04/2022,65590,237,57.41
16/04/2022,65550,244,99.82
16/04/2022,68050,190,0.04
16/04/2022,65570,281,18.04
16/04/2022,61530,265,75.16
16/04/2022,61550,232,191.93
16/04/2022,71080,172,16.04
16/04/2022,83030,201,280.16
16/04/2022,66070,166,16
16/04/2022,86100,206,9.77
16/04/2022,73020,219,173.88
16/04/2022,65610,249,302.61
16/04/2022,66120,228,1.4
16/04/2022,61560,152,69.09
16/04/2022,86270,226,41.62
16/04/2022,73040,206,53.46
16/04/2022,84020,273,151.47
16/04/2022,83060,184,205.18
16/04/2022,72130,265,"1,888.47"
16/04/2022,86100,223,24.79
16/04/2022,66110,155,0.41
16/04/2022,82060,224,229.19
16/04/2022,68060,297,46.79
16/04/2022,71080,159,17.37
16/04/2022,61510,233,40.95
16/04/2022,65760,285,5.66
16/04/2022,62510,275,283.66
16/04/2022,81220,261,38.93
17/04/2022,73020,184,39.07
17/04/2022,62010,182,576.16
17/04/2022,66050,224,21.06
17/04/2022,65620,178,27.26
17/04/2022,61550,152,206.15
17/04/2022,62550,228,27.02
17/04/2022,68060,194,61.68
17/04/2022,61560,293,85.77
17/04/2022,64020,184,3.14
17/04/2022,66090,238,32.89
17/04/2022,71310,286,"4,461.47"
17/04/2022,71080,216,14.21
17/04/2022,66080,220,1.82
17/04/2022,73040,245,35.64
17/04/2022,65540,271,310.92
17/04/2022,66090,228,14.4
17/04/2022,86360,226,5.12
17/04/2022,62560,153,12.19
17/04/2022,65550,179,99.82
17/04/2022,65570,220,9.84
17/04/2022,83070,291,224.87
17/04/2022,66090,238,37.42
17/04/2022,66020,256,501.28
17/04/2022,62560,271,9.97
17/04/2022,73010,177,166.19
17/04/2022,73030,184,38.44
17/04/2022,65570,215,12.03
17/04/2022,65760,196,5.66
17/04/2022,62520,235,115.01
17/04/2022,61530,236,23.38
17/04/2022,81200,178,61.72
17/04/2022,65740,246,376.09
17/04/2022,66080,196,1.96
17/04/2022,66010,173,33.64
17/04/2022,72160,246,"1,493.62"
17/04/2022,65620,236,23.96
17/04/2022,73050,225,23.02
17/04/2022,65730,270,4.22
17/04/2022,66030,211,3.4
17/04/2022,65520,254,7.07
17/04/2022,68060,231,50.26
17/04/2022,73020,209,16.2
17/04/2022,83060,255,130.26
17/04/2022,65750,271,914.31
17/04/2022,65600,210,60.75
17/04/2022,65600,283,468.62
17/04/2022,64010,213,20.52
17/04/2022,65540,266,310.92
17/04/2022,66120,155,1.94
17/04/2022,86010,290,34.83
17/04/2022,68050,252,0.04
17/04/2022,73050,171,93.45
17/04/2022,85010,274,124.14
17/04/2022,62560,251,10.84
17/04/2022,65590,219,18.94
17/04/2022,62550,288,36.03
18/04/2022,61520,285,224.8
18/04/2022,66080,268,2.39
18/04/2022,66030,281,4.54
18/04/2022,61540,211,18.19
18/04/2022,73010,226,56.53
18/04/2022,65660,165,93.31
18/04/2022,73030,298,237.79
18/04/2022,82050,244,366.54
18/04/2022,65660,249,114.05
18/04/2022,71550,196,512.3
18/04/2022,62099,199,25.41
18/04/2022,66030,167,3.4
18/04/2022,62030,193,86.72
18/04/2022,61570,204,100.87
18/04/2022,81180,224,250.65
18/04/2022,73050,199,3.2
18/04/2022,65600,192,468.62
18/04/2022,61510,214,41.27
18/04/2022,73010,226,250.4
18/04/2022,61560,220,64.33
18/04/2022,61520,156,224.8
18/04/2022,86150,185,29.46
18/04/2022,66040,212,4.19
18/04/2022,66120,201,2.56
18/04/2022,65520,225,5.76
18/04/2022,65750,213,923.58
18/04/2022,66090,192,33.26
18/04/2022,65570,222,19.38
18/04/2022,62510,197,264.1
18/04/2022,66080,164,1.82
18/04/2022,62540,273,12.72
18/04/2022,65760,246,7.43
18/04/2022,66530,252,7.85
18/04/2022,65760,245,10.38
18/04/2022,83010,214,7.28
18/04/2022,72150,214,"1,704.22"
18/04/2022,62530,164,16.81
18/04/2022,73050,295,78.74
18/04/2022,62020,256,805.77
18/04/2022,62520,162,82.35
18/04/2022,65750,265,982.04
18/04/2022,80990,167,"1,759.87"
18/04/2022,64010,203,33.44
18/04/2022,66110,244,0.31
18/04/2022,62030,158,93.15
18/04/2022,61510,249,55.03
18/04/2022,66020,291,538.41
18/04/2022,65750,203,609.54
18/04/2022,86820,196,20.59
18/04/2022,66080,156,1.62
18/04/2022,73020,231,156.04
18/04/2022,63050,292,6.68
18/04/2022,86050,218,153.92
18/04/2022,81270,247,377.11
18/04/2022,66530,201,9.6
18/04/2022,65660,273,93.31
19/04/2022,61540,201,12.12
19/04/2022,71240,260,409.13
19/04/2022,66130,252,96.14
19/04/2022,65710,230,681.59
19/04/2022,61560,215,84.79
19/04/2022,66550,228,129.32
19/04/2022,65730,232,7.43
19/04/2022,66530,290,9.6
19/04/2022,65730,187,6.83
19/04/2022,61520,233,224.8
19/04/2022,65620,165,22.31
19/04/2022,64020,278,5.77
19/04/2022,65600,183,383.42
19/04/2022,66530,163,5.62
19/04/2022,65690,163,86.31
19/04/2022,65550,245,54.61
19/04/2022,65570,246,14.76
19/04/2022,64000,186,246.42
19/04/2022,73020,165,10.8
19/04/2022,66020,180,293.68
19/04/2022,71060,244,41.45
19/04/2022,66050,291,35.72
19/04/2022,62010,259,576.16
19/04/2022,68060,210,51.04
19/04/2022,66100,184,5.02
19/04/2022,65730,154,8.35
19/04/2022,73020,158,19.19
19/04/2022,66020,268,273.42
19/04/2022,86010,290,14.16
19/04/2022,66110,154,0.33
19/04/2022,66040,193,15.82
19/04/2022,72160,237,"1,222.06"
19/04/2022,65650,214,236.27
19/04/2022,71190,285,45.54
19/04/2022,61530,150,61.5
19/04/2022,86360,285,3.42
19/04/2022,72120,221,"3,624.03"
19/04/2022,66550,191,138.9
19/04/2022,68050,288,0.04
19/04/2022,61560,252,52.63
19/04/2022,63050,176,12.25
19/04/2022,83020,275,132
19/04/2022,62540,218,15.54
19/04/2022,86030,167,86.06
19/04/2022,82070,284,5.89
19/04/2022,66090,178,37.42
19/04/2022,86100,283,11.95
19/04/2022,72040,296,422.36
19/04/2022,61550,286,137.43
19/04/2022,71030,248,164.7
19/04/2022,66020,271,410.14
19/04/2022,73020,152,28.88
19/04/2022,82060,292,76.64
19/04/2022,61560,182,96.49
19/04/2022,86100,287,96.64
19/04/2022,73010,266,69.09
20/04/2022,63050,218,6.68
20/04/2022,61560,231,64.33
20/04/2022,66010,164,20.88
20/04/2022,86030,158,105.62
20/04/2022,65520,159,7.07
20/04/2022,64010,286,25.08
20/04/2022,65760,221,6.08
20/04/2022,61570,234,65.44
20/04/2022,83010,274,3.97
20/04/2022,65690,216,49.63
20/04/2022,66120,252,1.86
20/04/2022,72050,255,"1,836.69"
20/04/2022,61560,206,78.95
20/04/2022,65760,158,6.92
20/04/2022,68050,266,0.03
20/04/2022,66010,234,20.88
20/04/2022,66050,260,34.32
20/04/2022,61570,188,82.19
20/04/2022,66530,186,5.24
20/04/2022,72040,260,526.4
20/04/2022,61570,259,132.42
20/04/2022,73050,217,59.14
20/04/2022,62099,261,22.24
20/04/2022,65730,279,4.56
20/04/2022,61570,257,65.44
20/04/2022,62010,201,469.46
20/04/2022,85510,282,740.34
20/04/2022,62530,295,57.37
20/04/2022,66050,273,25.74
20/04/2022,66130,284,96.14
20/04/2022,65590,276,18.94
20/04/2022,64020,159,5.77
20/04/2022,66100,159,5.24
20/04/2022,71010,188,753.95
20/04/2022,86100,295,22.14
20/04/2022,84020,207,226.51
20/04/2022,81270,198,565.67
20/04/2022,71560,182,132
20/04/2022,66530,265,7.85
20/04/2022,66050,182,25.74
20/04/2022,73010,189,112.86
20/04/2022,66510,198,86.42
20/04/2022,65550,274,163.34
20/04/2022,86130,182,143
20/04/2022,65590,198,86.11
20/04/2022,81270,177,308.55
20/04/2022,62099,192,20.71
20/04/2022,61550,182,234.58
20/04/2022,66520,233,33.03
20/04/2022,63050,193,13.37
20/04/2022,82060,189,280.12
20/04/2022,72070,246,"2,183.85"
20/04/2022,86200,224,24.13
20/04/2022,61520,241,163.49
20/04/2022,64000,244,201.61
20/04/2022,65730,212,6.83
21/04/2022,86290,182,89.42
21/04/2022,66010,238,17.08
21/04/2022,62020,186,984.84
21/04/2022,86040,287,972.22
21/04/2022,63050,278,8.17
21/04/2022,65750,285,748.08
21/04/2022,61510,291,81.89
21/04/2022,86360,259,4.18
21/04/2022,66070,189,17.18
21/04/2022,62010,269,625.95
21/04/2022,65520,232,4.71
21/04/2022,64020,154,4.72
21/04/2022,73030,216,610.81
21/04/2022,61570,205,67.25
21/04/2022,66090,231,20.41
21/04/2022,65520,164,5.76
21/04/2022,61510,295,40.95
21/04/2022,66030,232,6.7
21/04/2022,62520,172,93.71
21/04/2022,72130,276,"1,258.98"
21/04/2022,62020,179,656.56
21/04/2022,66030,196,6.8
21/04/2022,71325,192,356.08
21/04/2022,66530,238,6.4
21/04/2022,66010,194,2.25
21/04/2022,65520,295,5.76
21/04/2022,61560,201,4.14
21/04/2022,72010,290,"2,917.89"
21/04/2022,62020,239,537.18
21/04/2022,66080,156,1.49
21/04/2022,86200,202,6.07
21/04/2022,86290,232,352.99
21/04/2022,86280,164,21.11
21/04/2022,72060,255,"2,701.26"
21/04/2022,71170,161,370.14
21/04/2022,72999,251,299.45
21/04/2022,62520,297,123.53
21/04/2022,61530,275,50.11
21/04/2022,65730,209,6.83
21/04/2022,66520,271,26.91
21/04/2022,66010,194,31.32
21/04/2022,65600,268,511.22
21/04/2022,65550,276,99.82
21/04/2022,62550,222,43.54
21/04/2022,66010,188,34.17
21/04/2022,62520,247,115.01
21/04/2022,61570,169,67.25
21/04/2022,81090,257,87.34
21/04/2022,61520,221,245.24
21/04/2022,65730,190,5.57
21/04/2022,61530,202,61.5
21/04/2022,72070,168,"3,469.11"
21/04/2022,66070,210,10.66
21/04/2022,65690,204,60.66
21/04/2022,66110,196,0.25
21/04/2022,61540,158,18.19
22/04/2022,73020,182,13.2
22/04/2022,65690,177,49.63
22/04/2022,65650,280,310.16
22/04/2022,71010,265,"1,289.73"
22/04/2022,66070,262,11.45
22/04/2022,66020,288,410.14
22/04/2022,73020,212,111.01
22/04/2022,73050,151,12.56
22/04/2022,65740,294,459.67
22/04/2022,65740,287,564.14
22/04/2022,86040,243,445.37
22/04/2022,64020,246,9.04
22/04/2022,66120,250,2.1
22/04/2022,65750,235,748.08
22/04/2022,66010,267,20.88
22/04/2022,65620,195,33.46
22/04/2022,81350,272,11.79
22/04/2022,65610,159,246.57
22/04/2022,64010,244,41.04
22/04/2022,71299,292,13.95
22/04/2022,66090,201,37.42
22/04/2022,66010,155,22.78
22/04/2022,62099,250,31.06
22/04/2022,86135,156,"2,424.24"
22/04/2022,62030,226,57.82
22/04/2022,61530,241,61.5
22/04/2022,65740,192,376.09
22/04/2022,66010,273,1.69
22/04/2022,72040,200,789.6
22/04/2022,65550,162,81.67
22/04/2022,81090,274,205.34
22/04/2022,62010,209,704.19
22/04/2022,61540,223,19.84
22/04/2022,65750,279,692.68
22/04/2022,73010,181,37.69
22/04/2022,62099,272,33.36
22/04/2022,73010,216,327.2
22/04/2022,82010,241,253.96
22/04/2022,66550,238,129.32
22/04/2022,72050,269,"1,224.46"
22/04/2022,61550,291,156.38
22/04/2022,65700,284,501.76
22/04/2022,62550,198,58.06
22/04/2022,71030,212,201.3
22/04/2022,65600,246,468.62
22/04/2022,66070,213,9.37
22/04/2022,65730,175,5.57
22/04/2022,73040,266,40.5
22/04/2022,81350,242,12.71
22/04/2022,61540,160,12.12
22/04/2022,62510,190,176.06
22/04/2022,73010,287,249.28
22/04/2022,65690,237,49.63
22/04/2022,65600,166,411.82
22/04/2022,84020,190,227.2
22/04/2022,63050,229,8.91
23/04/2022,65520,170,9.43
23/04/2022,65660,168,122.5
23/04/2022,65550,197,122.51
23/04/2022,62010,195,384.11
23/04/2022,82050,264,11.53
23/04/2022,65550,222,81.67
23/04/2022,64010,218,37.62
23/04/2022,81900,214,179.28
23/04/2022,66080,154,2.23
23/04/2022,62020,278,705.19
23/04/2022,62530,293,61.62
23/04/2022,73050,171,26.87
23/04/2022,65540,263,409.85
23/04/2022,65590,178,75.36
23/04/2022,61540,190,2.32
23/04/2022,62510,186,322.78
23/04/2022,64000,153,201.61
23/04/2022,71240,170,389.83
23/04/2022,83050,297,302.91
23/04/2022,85510,298,493.56
23/04/2022,62560,268,12.19
23/04/2022,86450,213,8.16
23/04/2022,71200,203,145.9
23/04/2022,86450,277,9.97
23/04/2022,66070,265,10.66
23/04/2022,64000,170,164.28
23/04/2022,65550,267,122.51
23/04/2022,65660,225,76.03
23/04/2022,66550,234,70.54
23/04/2022,61540,170,2.32
23/04/2022,65620,169,40.9
23/04/2022,66100,156,2.86
23/04/2022,81210,164,409.69
23/04/2022,66040,220,21.09
23/04/2022,65590,271,70.16
23/04/2022,66010,226,20.88
23/04/2022,65710,298,598.16
23/04/2022,73030,174,158.53
23/04/2022,66110,265,0.31
23/04/2022,66040,194,15.82
23/04/2022,65520,230,7.07
23/04/2022,61560,262,78.95
23/04/2022,65540,282,381.59
23/04/2022,71060,161,33.91
23/04/2022,73060,214,2.5
23/04/2022,64020,224,5.77
23/04/2022,72090,165,"1,074.13"
23/04/2022,66510,162,57.62
23/04/2022,80990,263,"1,528.71"
23/04/2022,62030,249,113.85
23/04/2022,65690,223,115.08
23/04/2022,62550,235,79.83
23/04/2022,65540,286,273.23
23/04/2022,65550,262,149.73
23/04/2022,65710,177,681.59
23/04/2022,61570,217,87.25
23/04/2022,86100,200,176.02
23/04/2022,81270,251,230.45
23/04/2022,62010,176,469.46
23/04/2022,65570,202,14.76
23/04/2022,61570,171,100.87
23/04/2022,66010,241,25.63
23/04/2022,65760,271,10.38
23/04/2022,65740,290,564.14
23/04/2022,65600,202,383.42
23/04/2022,72999,237,218.25
23/04/2022,65610,294,13.91
23/04/2022,65740,163,564.14
23/04/2022,66120,236,1.94
23/04/2022,62540,296,19.08
23/04/2022,62030,196,115.63
23/04/2022,65710,254,731.09
23/04/2022,61560,209,96.49
23/04/2022,81350,246,8.47
23/04/2022,65520,218,8.64
23/04/2022,64010,252,37.62
23/04/2022,72999,268,244
23/04/2022,66040,165,23.73
23/04/2022,62550,296,53.22
23/04/2022,66040,240,15.82
23/04/2022,66510,232,70.71
23/04/2022,65730,263,8.35
23/04/2022,65610,179,369.85
23/04/2022,65590,285,105.24
23/04/2022,62560,271,10.71
23/04/2022,66030,270,4.47
23/04/2022,86100,197,0.06
23/04/2022,64000,193,201.61
23/04/2022,66050,242,21.06
23/04/2022,86050,180,59.71
23/04/2022,61510,191,40.95
23/04/2022,65650,293,288.77
23/04/2022,66120,247,2.56
23/04/2022,65550,186,133.1
23/04/2022,86050,163,91.25
23/04/2022,61530,241,66.81
23/04/2022,73030,171,153.96
23/04/2022,71190,156,55.66
23/04/2022,71180,222,171.43
23/04/2022,66090,201,10.8
23/04/2022,61550,163,78.86
23/04/2022,72060,158,"1,473.42"
23/04/2022,83020,243,166.01
23/04/2022,66130,263,84.48
23/04/2022,66130,257,52.44
23/04/2022,62010,270,488.41
23/04/2022,86150,186,36
23/04/2022,71299,264,28.21
23/04/2022,65570,230,10.57
23/04/2022,66080,238,1.22
23/04/2022,86420,174,94.84
23/04/2022,65760,166,5.66
23/04/2022,64020,251,3.84
23/04/2022,61560,157,56.53
23/04/2022,71160,163,106.21
23/04/2022,73020,187,45.18
