TranDate,Account,Dept,Sum of Amount
15/01/2022,71030,154,7.2
15/01/2022,86290,243,153.56
15/01/2022,66070,188,0.23
15/01/2022,61540,248,0.7
15/01/2022,86010,255,137.28
15/01/2022,62010,202,264.54
15/01/2022,68060,181,51.04
15/01/2022,86290,192,330.17
15/01/2022,64010,252,16.97
15/01/2022,62550,188,6.9
15/01/2022,65600,187,30.37
15/01/2022,62510,226,37.03
15/01/2022,83030,283,130.87
15/01/2022,73030,184,"1,071.16"
15/01/2022,61560,161,1.25
15/01/2022,62510,246,39.77
15/01/2022,66550,269,6.08
15/01/2022,66100,235,5.03
15/01/2022,64020,204,0.38
15/01/2022,65570,227,0.85
15/01/2022,62520,228,12.56
15/01/2022,65590,170,10.57
15/01/2022,62560,287,0.52
15/01/2022,81200,190,245.95
15/01/2022,66050,199,40.51
15/01/2022,86010,293,32.58
15/01/2022,81170,203,18.22
15/01/2022,65600,294,11.7
15/01/2022,65710,185,549.8
15/01/2022,66120,290,2
15/01/2022,64010,165,15.27
15/01/2022,65570,167,0.8
15/01/2022,65690,165,28.27
15/01/2022,63060,168,5.75
15/01/2022,71310,274,"4,705.41"
15/01/2022,65730,291,5.17
15/01/2022,64010,151,18.22
15/01/2022,64010,245,22.62
15/01/2022,61530,184,5.59
15/01/2022,86030,163,2.24
15/01/2022,66130,167,58.69
15/01/2022,83010,269,163.49
15/01/2022,66040,262,3.18
15/01/2022,62520,275,13.25
15/01/2022,61510,181,14.87
15/01/2022,61570,163,44.85
15/01/2022,61550,281,25.75
15/01/2022,81050,191,508.55
15/01/2022,61520,242,424.2
15/01/2022,73050,210,14.22
15/01/2022,62550,203,6.56
15/01/2022,65900,174,18.23
15/01/2022,66130,274,61.96
15/01/2022,68060,192,40.41
15/01/2022,68050,285,0.73
16/01/2022,81350,290,9.43
16/01/2022,65570,223,0.8
16/01/2022,81050,243,"1,182.63"
16/01/2022,66510,189,6.24
16/01/2022,66510,250,6.7
16/01/2022,61520,247,125
16/01/2022,81130,267,227.18
16/01/2022,65570,261,0.89
16/01/2022,65730,232,5.06
16/01/2022,66130,274,178.26
16/01/2022,86020,246,92.41
16/01/2022,73040,225,208.44
16/01/2022,65570,198,1.07
16/01/2022,65550,240,29.53
16/01/2022,66020,286,30.4
16/01/2022,72020,180,"1,956.52"
16/01/2022,71160,262,31.45
16/01/2022,66100,183,5.68
16/01/2022,65740,260,383.05
16/01/2022,73010,266,89
16/01/2022,64000,214,99.6
16/01/2022,65540,230,58.26
16/01/2022,65750,206,542.14
16/01/2022,65710,281,621.61
16/01/2022,62560,241,0.4
16/01/2022,66550,245,6.41
16/01/2022,73050,226,12.6
16/01/2022,65700,262,81.04
16/01/2022,62520,230,13.95
16/01/2022,65900,288,20.25
16/01/2022,61570,204,44.85
16/01/2022,65550,293,29.53
16/01/2022,66120,180,1.97
16/01/2022,66120,279,1.86
16/01/2022,65600,247,16.42
16/01/2022,68050,177,0.73
16/01/2022,73040,177,95.76
16/01/2022,86010,152,29.32
16/01/2022,73050,196,13.51
16/01/2022,66040,170,4.24
16/01/2022,81310,295,376.25
16/01/2022,65750,237,487.93
16/01/2022,65750,166,722.86
16/01/2022,62550,258,7.04
16/01/2022,64010,262,15.27
17/01/2022,73040,166,165.6
17/01/2022,73050,159,10.03
17/01/2022,86100,166,42.73
17/01/2022,61530,180,5.31
17/01/2022,66550,277,6.08
17/01/2022,62550,250,6.21
17/01/2022,66040,210,3.01
17/01/2022,65690,283,26.78
17/01/2022,86030,201,13.78
17/01/2022,80990,293,778.43
17/01/2022,71560,270,276.68
17/01/2022,73030,226,"1,075.46"
17/01/2022,86030,269,2.13
17/01/2022,66100,185,5.03
17/01/2022,61570,205,50.85
17/01/2022,73050,150,25.3
17/01/2022,65540,162,61.32
17/01/2022,71240,263,383.85
17/01/2022,65750,281,487.93
17/01/2022,81060,150,262.47
17/01/2022,65700,180,42.83
17/01/2022,61510,251,14.62
17/01/2022,66100,258,14.46
17/01/2022,62560,267,0.39
17/01/2022,61510,155,13.85
17/01/2022,80990,203,739.5
17/01/2022,66040,192,3.18
17/01/2022,65550,164,29.53
17/01/2022,65600,262,11.08
17/01/2022,65730,232,4.89
17/01/2022,86040,222,6.07
17/01/2022,65730,279,4.81
17/01/2022,62020,199,259.88
17/01/2022,65590,213,14.58
17/01/2022,65740,233,483.85
17/01/2022,66550,198,6.41
17/01/2022,66510,274,9.24
17/01/2022,66040,251,3.01
17/01/2022,86200,276,67.58
17/01/2022,66110,225,0.5
17/01/2022,71240,287,404.05
17/01/2022,62010,282,178.56
17/01/2022,73050,233,6.47
17/01/2022,66550,217,6.75
17/01/2022,64020,151,0.32
18/01/2022,73030,163,248.52
18/01/2022,72120,296,"1,852.99"
18/01/2022,66130,210,133.69
18/01/2022,86080,157,137.08
18/01/2022,61560,197,1.12
18/01/2022,62099,228,15.63
18/01/2022,66530,202,7.45
18/01/2022,71050,263,21.36
18/01/2022,62020,230,310.14
18/01/2022,72010,170,"1,491.41"
18/01/2022,64010,225,15.27
18/01/2022,62530,215,18.63
18/01/2022,61560,209,0.99
18/01/2022,62020,248,274.32
18/01/2022,66530,220,9.94
18/01/2022,65540,210,61.32
18/01/2022,64000,233,99.6
18/01/2022,66120,215,1.97
18/01/2022,72340,203,137.18
18/01/2022,81240,225,17.21
18/01/2022,66520,287,11.09
18/01/2022,64020,275,0.32
18/01/2022,66130,183,63.04
18/01/2022,61560,219,1.45
18/01/2022,66520,281,8.32
18/01/2022,82060,286,995.3
18/01/2022,62530,201,1.64
18/01/2022,82060,210,347.34
18/01/2022,62520,155,13.25
18/01/2022,66110,170,0.56
18/01/2022,61530,206,5.59
18/01/2022,73020,175,127.15
18/01/2022,66070,279,0.22
18/01/2022,62510,153,37.68
18/01/2022,66040,268,3.01
18/01/2022,65590,226,10.39
18/01/2022,66120,266,1.86
18/01/2022,81020,192,17.53
18/01/2022,66070,264,0.28
18/01/2022,66510,193,6.59
18/01/2022,66520,223,9.98
18/01/2022,65700,187,53.17
18/01/2022,65750,268,487.93
18/01/2022,62010,291,198.4
18/01/2022,65570,206,0.89
19/01/2022,71299,288,39.33
19/01/2022,63060,161,5.75
19/01/2022,66100,202,5.29
19/01/2022,66120,174,2.07
19/01/2022,61510,171,15.7
19/01/2022,73030,237,162.49
19/01/2022,66520,260,7.48
19/01/2022,83020,264,253.02
19/01/2022,65690,205,28.27
19/01/2022,65700,249,42.83
19/01/2022,62520,267,16.74
19/01/2022,84020,157,213.83
19/01/2022,66050,155,114.55
19/01/2022,61550,279,23.97
19/01/2022,64010,226,16.12
19/01/2022,86080,276,144.29
19/01/2022,73020,253,41.6
19/01/2022,68060,208,42.54
19/01/2022,71060,219,1.61
19/01/2022,72110,175,"6,201.52"
19/01/2022,65700,296,56.12
19/01/2022,62010,160,198.4
19/01/2022,66040,188,3.01
19/01/2022,71060,251,1.7
19/01/2022,63060,280,6.39
19/01/2022,68060,163,38.28
19/01/2022,66100,169,4.76
19/01/2022,73050,220,1.67
19/01/2022,65540,173,58.26
19/01/2022,83020,190,825.89
19/01/2022,61560,277,1.94
19/01/2022,65760,190,19.99
19/01/2022,72340,276,318.96
19/01/2022,86010,216,4.86
19/01/2022,65900,156,18.23
19/01/2022,61550,277,25.24
19/01/2022,71180,204,15.93
19/01/2022,86050,235,52.82
19/01/2022,66040,230,3.01
19/01/2022,71325,297,252.33
19/01/2022,65760,207,7.31
19/01/2022,65700,160,44.31
19/01/2022,66130,287,61.96
19/01/2022,65710,298,559.45
19/01/2022,65570,163,0.85
20/01/2022,65590,249,10.39
20/01/2022,73030,172,87.05
20/01/2022,86020,223,13.94
20/01/2022,65570,228,1.49
20/01/2022,61510,195,14.62
20/01/2022,72340,230,728.74
20/01/2022,61530,274,5.31
20/01/2022,66510,290,6.59
20/01/2022,64020,287,0.33
20/01/2022,62550,282,6.21
20/01/2022,82050,267,153.57
20/01/2022,66550,216,6.08
20/01/2022,65550,255,29.53
20/01/2022,66130,218,65.22
20/01/2022,65900,230,24.3
20/01/2022,71550,240,46.7
20/01/2022,66020,257,18.86
20/01/2022,72060,202,710.04
20/01/2022,65710,270,578.74
20/01/2022,62020,223,259.88
20/01/2022,66110,164,0.54
20/01/2022,61570,179,44.85
20/01/2022,66070,197,0.31
20/01/2022,73020,233,357.24
20/01/2022,86320,286,30.51
20/01/2022,73010,184,276.64
20/01/2022,86020,269,1.92
20/01/2022,65710,166,578.74
20/01/2022,65690,159,29.75
20/01/2022,81240,234,38.96
20/01/2022,86030,296,13.76
20/01/2022,86050,186,110.96
20/01/2022,65730,183,4.89
20/01/2022,65540,280,58.26
20/01/2022,65550,197,31.71
20/01/2022,62530,245,2.07
20/01/2022,65900,267,19.58
20/01/2022,73030,292,483.76
20/01/2022,81010,190,132
20/01/2022,65550,227,29.53
20/01/2022,62020,298,288.75
20/01/2022,65570,275,0.85
20/01/2022,61560,167,1.32
20/01/2022,62010,294,178.56
20/01/2022,65760,227,9.75
21/01/2022,65750,151,542.14
21/01/2022,61540,233,0.75
21/01/2022,65760,161,6.58
21/01/2022,62010,239,188.48
21/01/2022,64000,233,99.6
21/01/2022,62550,295,9.2
21/01/2022,61530,199,5.03
21/01/2022,62020,165,274.32
21/01/2022,66510,157,6.24
21/01/2022,61550,263,22.71
21/01/2022,86150,150,23.44
21/01/2022,62020,155,259.88
21/01/2022,86450,225,35.68
21/01/2022,66130,166,58.69
21/01/2022,65740,156,411.42
21/01/2022,61530,178,5.31
21/01/2022,68060,196,38.28
21/01/2022,61510,247,13.85
21/01/2022,81150,256,126.24
21/01/2022,72999,192,141.94
21/01/2022,65550,161,32.81
21/01/2022,71050,228,83.21
21/01/2022,64000,281,89.64
21/01/2022,86050,184,55.6
21/01/2022,73030,219,377.73
21/01/2022,61530,266,6
21/01/2022,73010,170,653.05
21/01/2022,65730,245,13.84
21/01/2022,62520,173,18.6
21/01/2022,64000,252,106.97
21/01/2022,85010,222,287.22
21/01/2022,66100,215,5.29
21/01/2022,65590,228,9.84
21/01/2022,65590,194,10.39
21/01/2022,66120,199,2.62
21/01/2022,62010,291,188.48
21/01/2022,64020,214,0.35
21/01/2022,61530,262,35.56
21/01/2022,61510,154,86.24
21/01/2022,64020,255,0.32
21/01/2022,66110,202,0.53
21/01/2022,86280,235,57.96
21/01/2022,61540,176,0.77
21/01/2022,71170,271,27.82
21/01/2022,82050,187,162.1
22/01/2022,65710,176,520.86
22/01/2022,66020,199,14.14
22/01/2022,65710,214,520.86
22/01/2022,73010,189,220.84
22/01/2022,63050,212,124.22
22/01/2022,65660,231,1.56
22/01/2022,61520,213,98.95
22/01/2022,65600,225,15.6
22/01/2022,71160,221,33.1
22/01/2022,64000,269,119.52
22/01/2022,61530,220,5.03
22/01/2022,81260,223,7.81
22/01/2022,66130,238,61.96
22/01/2022,73020,158,141.27
22/01/2022,65730,172,5.06
22/01/2022,73020,187,97.15
22/01/2022,62510,184,35.08
22/01/2022,66050,153,40.51
22/01/2022,62550,245,8.28
22/01/2022,66130,217,61.96
22/01/2022,65570,197,0.8
22/01/2022,66050,233,37.72
22/01/2022,64020,229,0.35
22/01/2022,71170,243,26.36
22/01/2022,61530,159,6.71
22/01/2022,68060,298,53.17
22/01/2022,61530,248,5.31
22/01/2022,66070,274,0.21
22/01/2022,65760,249,6.95
22/01/2022,66040,176,3.35
22/01/2022,61560,264,1.06
22/01/2022,61560,200,0.94
22/01/2022,65590,297,9.84
22/01/2022,65900,184,25.31
22/01/2022,65710,235,771.65
22/01/2022,66020,298,14.93
22/01/2022,73020,294,134.21
22/01/2022,65700,200,59.08
22/01/2022,65710,245,520.86
22/01/2022,65690,248,39.67
22/01/2022,62510,204,46.77
22/01/2022,61570,240,66.44
22/01/2022,66510,289,8.32
22/01/2022,61520,162,111.88
22/01/2022,61520,256,93.75
22/01/2022,66550,289,7.25
22/01/2022,82050,232,127.16
22/01/2022,65590,163,9.84
22/01/2022,72050,266,161.31
22/01/2022,86330,268,"1,531.73"
22/01/2022,68050,161,0.81
22/01/2022,66020,243,20.95
22/01/2022,84020,202,128.68
22/01/2022,65700,293,42.09
22/01/2022,66120,262,4.25
22/01/2022,65710,184,549.8
22/01/2022,71325,273,265.61
22/01/2022,65540,180,58.26
22/01/2022,62560,278,0.39
22/01/2022,66120,217,2.48
22/01/2022,66110,284,0.5
22/01/2022,65600,158,11.08
22/01/2022,61520,283,93.75
22/01/2022,64010,202,15.27
22/01/2022,61520,151,104.16
22/01/2022,66510,226,10.04
22/01/2022,62510,201,51.97
22/01/2022,68050,159,0.78
22/01/2022,66100,296,7.06
22/01/2022,86020,169,15.63
22/01/2022,62560,166,0.37
22/01/2022,65690,290,28.76
22/01/2022,61550,195,31.97
22/01/2022,86020,211,17.36
22/01/2022,65590,207,15.77
22/01/2022,86020,247,42.51
22/01/2022,66130,215,65.22
22/01/2022,61520,174,125
22/01/2022,61520,227,93.75
22/01/2022,64000,191,89.64
22/01/2022,62530,245,1.67
22/01/2022,62520,242,12.56
22/01/2022,81240,183,16.31
22/01/2022,66070,202,0.21
22/01/2022,65710,186,578.74
22/01/2022,61530,169,5.4
22/01/2022,65900,150,19.24
22/01/2022,62530,249,1.47
22/01/2022,61540,237,0.98
22/01/2022,66100,178,5.03
22/01/2022,65750,155,"1,481.86"
22/01/2022,65740,199,403.21
22/01/2022,66070,233,0.22
22/01/2022,68050,168,0.77
22/01/2022,65550,221,29.53
22/01/2022,65750,233,582.3
22/01/2022,65700,195,39.88
22/01/2022,86040,298,228.13
22/01/2022,66020,151,14.14
22/01/2022,73010,280,307.38
22/01/2022,66040,207,3.35
22/01/2022,62510,222,38.98
22/01/2022,65590,220,13.12
22/01/2022,66020,269,15.71
22/01/2022,83070,188,136.3
22/01/2022,66510,224,6.59
22/01/2022,62520,228,50.88
22/01/2022,66070,273,0.22
22/01/2022,71180,207,16.76
22/01/2022,66520,266,7.9
22/01/2022,65550,290,39.37
22/01/2022,68060,167,38.28
22/01/2022,62560,237,0.37
22/01/2022,64020,280,0.32
22/01/2022,61510,159,14.62
22/01/2022,86050,220,50.04
22/01/2022,65760,294,6.95
22/01/2022,71310,269,"1,141.58"
22/01/2022,65730,259,6.08
22/01/2022,62550,222,6.21
22/01/2022,86020,228,40.83
22/01/2022,62510,297,37.03
22/01/2022,72999,282,149.41
22/01/2022,65700,265,39.88
22/01/2022,61550,195,22.71
22/01/2022,65690,240,28.27
22/01/2022,61540,202,0.7
22/01/2022,66100,288,5.12
22/01/2022,64000,196,89.64
22/01/2022,61530,176,5.03
22/01/2022,62510,284,37.03
22/01/2022,65540,252,58.26
22/01/2022,83030,233,138.14
22/01/2022,62099,238,16.45
22/01/2022,66120,160,1.86
22/01/2022,66050,242,37.72
22/01/2022,62099,232,15.63
22/01/2022,72140,210,"2,589.17"
22/01/2022,66550,256,6.53
22/01/2022,84020,150,421.78
22/01/2022,62020,295,259.88
22/01/2022,62520,159,13.25
22/01/2022,61530,247,5.4
22/01/2022,86010,194,5.13
22/01/2022,66020,279,14.14
22/01/2022,63060,297,6.39
22/01/2022,62510,227,35.08
22/01/2022,68050,177,0.73
22/01/2022,66040,243,3.35
22/01/2022,65700,177,53.17
22/01/2022,66520,269,7.48
22/01/2022,65690,220,29.75
22/01/2022,61570,161,53.52
22/01/2022,61570,210,47.34
22/01/2022,72010,150,"5,156.65"
22/01/2022,61530,215,5.03
22/01/2022,66510,277,6.93
22/01/2022,65730,224,4.56
22/01/2022,85510,216,"1,596.89"
22/01/2022,86010,172,420.39
22/01/2022,62010,242,251.31
22/01/2022,61510,239,13.85
22/01/2022,62560,164,0.46
22/01/2022,65730,253,4.56
22/01/2022,73050,258,5.09
22/01/2022,72020,249,"1,858.69"
22/01/2022,66520,150,10.53
22/01/2022,66010,157,0.72
22/01/2022,62099,173,17.67
22/01/2022,82050,289,53.23
22/01/2022,65570,157,1.07
22/01/2022,64010,233,15.27
22/01/2022,62099,177,14.81
22/01/2022,73040,153,32.4
22/01/2022,81270,160,49.91
22/01/2022,66050,235,37.72
22/01/2022,65740,295,362.89
22/01/2022,64000,175,210.37
22/01/2022,61560,248,1.04
23/01/2022,72340,214,43.51
23/01/2022,62550,271,6.21
23/01/2022,65900,296,18.23
23/01/2022,63060,294,6.52
23/01/2022,65760,237,6.95
23/01/2022,61520,166,93.75
23/01/2022,73020,167,38.65
23/01/2022,66550,209,60.04
23/01/2022,66120,253,1.97
23/01/2022,62010,175,536.84
23/01/2022,86040,190,30.82
23/01/2022,82070,233,9.55
23/01/2022,62099,215,14.81
23/01/2022,62020,205,346.51
23/01/2022,62550,160,8.28
23/01/2022,73030,201,349.41
23/01/2022,61510,224,13.85
23/01/2022,68050,249,1.02
23/01/2022,61540,276,2.16
23/01/2022,71190,288,36.87
23/01/2022,71020,274,65.5
23/01/2022,65700,240,47.59
23/01/2022,86310,232,36.65
23/01/2022,61530,287,5.03
23/01/2022,61540,251,0.7
23/01/2022,64020,268,0.32
23/01/2022,73040,216,149.04
23/01/2022,61550,286,30.28
23/01/2022,64020,189,0.42
23/01/2022,66050,194,39.81
23/01/2022,61570,262,161.41
23/01/2022,66130,289,78.26
23/01/2022,64010,283,16.97
23/01/2022,66130,171,58.69
23/01/2022,66100,220,4.76
23/01/2022,81050,161,536.8
23/01/2022,81100,217,123.03
23/01/2022,72110,246,"1,610.82"
23/01/2022,86290,233,145.89
23/01/2022,66070,265,0.22
23/01/2022,66510,208,6.24
23/01/2022,65690,188,26.78
23/01/2022,62520,210,16.74
23/01/2022,72999,273,134.47
23/01/2022,62020,184,274.32
24/01/2022,65760,291,14.99
24/01/2022,86330,189,599.27
24/01/2022,66110,189,0.56
24/01/2022,65600,293,11.08
24/01/2022,83020,281,80
24/01/2022,61510,252,18.46
24/01/2022,66130,153,58.69
24/01/2022,62520,195,12.56
24/01/2022,61570,201,47.34
24/01/2022,62010,209,178.56
24/01/2022,81010,234,125.4
24/01/2022,61560,193,1.01
24/01/2022,65590,225,10.57
24/01/2022,86010,193,152.53
24/01/2022,65700,175,39.88
24/01/2022,66550,172,8.1
24/01/2022,65570,254,0.85
24/01/2022,63060,223,6.39
24/01/2022,66130,256,65.22
24/01/2022,62510,155,38.98
24/01/2022,66110,159,0.67
24/01/2022,62560,296,0.37
24/01/2022,66050,253,50.29
24/01/2022,62099,242,19.74
24/01/2022,62560,176,0.35
24/01/2022,66510,284,8.78
24/01/2022,65700,252,42.09
24/01/2022,68050,227,0.73
24/01/2022,63060,260,6.18
24/01/2022,66020,262,14.14
24/01/2022,63060,186,6.07
24/01/2022,62099,251,14.81
24/01/2022,81310,223,175
24/01/2022,66510,194,6.24
24/01/2022,86050,287,117.12
24/01/2022,66040,179,3.01
24/01/2022,61520,297,138.88
24/01/2022,65750,187,650.57
24/01/2022,73010,199,209
24/01/2022,86290,260,138.21
24/01/2022,73050,296,26.56
24/01/2022,65750,261,487.93
24/01/2022,65570,293,1.19
24/01/2022,86290,275,164.9
24/01/2022,71070,164,0.82
25/01/2022,81210,190,325.75
25/01/2022,66100,235,5.29
25/01/2022,66040,183,3.35
25/01/2022,65590,202,9.84
25/01/2022,62510,166,35.08
25/01/2022,86100,247,24.05
25/01/2022,65750,174,650.57
25/01/2022,72110,169,"1,789.80"
25/01/2022,65740,291,362.89
25/01/2022,72340,176,244.72
25/01/2022,62010,277,188.48
25/01/2022,68050,166,0.97
25/01/2022,65900,161,20.25
25/01/2022,62099,268,15.9
25/01/2022,61570,190,49.83
25/01/2022,73030,244,53.82
25/01/2022,72140,255,913.49
25/01/2022,81180,257,156.5
25/01/2022,65570,188,0.86
25/01/2022,65590,239,10.94
25/01/2022,62520,218,14.99
25/01/2022,65570,231,0.91
25/01/2022,64010,276,16.12
25/01/2022,72020,247,"1,760.87"
25/01/2022,65760,180,7.46
25/01/2022,61510,272,15.39
25/01/2022,66050,214,37.72
25/01/2022,81280,278,54.85
25/01/2022,73020,255,181.74
25/01/2022,64010,184,15.27
25/01/2022,66550,205,45.03
25/01/2022,65700,187,44.31
25/01/2022,62560,267,0.35
25/01/2022,65760,292,6.58
25/01/2022,65900,268,18.23
25/01/2022,72010,257,"1,416.84"
25/01/2022,82050,270,56.18
25/01/2022,66110,167,0.5
25/01/2022,86010,152,80.66
25/01/2022,62530,261,2.18
25/01/2022,65550,227,49.76
25/01/2022,86050,293,163.93
25/01/2022,66520,262,7.48
25/01/2022,62010,222,238.08
25/01/2022,65550,163,35.24
26/01/2022,71020,241,72.78
26/01/2022,66110,259,0.53
26/01/2022,65730,156,4.81
26/01/2022,65730,255,6.75
26/01/2022,86020,222,15.63
26/01/2022,65590,225,10.39
26/01/2022,71180,209,36.97
26/01/2022,66040,295,3.01
26/01/2022,66100,171,4.76
26/01/2022,66050,259,42.76
26/01/2022,72120,272,"1,955.93"
26/01/2022,65540,193,61.32
26/01/2022,64000,295,89.64
26/01/2022,61570,218,48.17
26/01/2022,71299,215,9.62
26/01/2022,68050,167,0.73
26/01/2022,65570,277,0.85
26/01/2022,65540,229,65.86
26/01/2022,65600,171,11.7
26/01/2022,63060,201,5.75
26/01/2022,73010,260,220
26/01/2022,84020,253,202.58
26/01/2022,68060,210,42.54
26/01/2022,66550,236,6.89
26/01/2022,61540,279,0.74
26/01/2022,66100,227,4.76
26/01/2022,66040,282,3.18
26/01/2022,64020,215,0.33
26/01/2022,73050,161,1.58
26/01/2022,65900,298,24.3
26/01/2022,73010,157,245.37
26/01/2022,65760,252,7.07
26/01/2022,71160,159,29.79
26/01/2022,62020,257,274.32
26/01/2022,65730,240,4.56
26/01/2022,65700,257,39.88
26/01/2022,62520,189,13.95
26/01/2022,66550,294,6.75
26/01/2022,62560,191,0.35
26/01/2022,72150,261,885.35
26/01/2022,71020,175,315.75
26/01/2022,65600,203,11.08
26/01/2022,68050,274,0.73
26/01/2022,63060,253,5.75
26/01/2022,65760,253,7.31
27/01/2022,65600,165,11.08
27/01/2022,66040,222,3.18
27/01/2022,86360,272,161.83
27/01/2022,65570,203,0.86
27/01/2022,71010,166,205.77
27/01/2022,66110,297,0.53
27/01/2022,66110,164,1.15
27/01/2022,62520,233,17.67
27/01/2022,66100,183,5.29
27/01/2022,86100,291,26.72
27/01/2022,61540,185,0.77
27/01/2022,64020,228,0.33
27/01/2022,65760,234,6.58
27/01/2022,65700,273,39.88
27/01/2022,81050,205,565.06
27/01/2022,61550,281,30.28
27/01/2022,62520,259,12.56
27/01/2022,65590,226,10.39
27/01/2022,73050,212,1.5
27/01/2022,65690,240,26.78
27/01/2022,61550,152,23.97
27/01/2022,68050,195,0.87
27/01/2022,65690,249,29.75
27/01/2022,82010,297,970.45
27/01/2022,66550,271,6.75
27/01/2022,62020,297,288.75
27/01/2022,86100,201,192.26
27/01/2022,66120,270,1.86
27/01/2022,61560,218,1.04
27/01/2022,66520,211,8.32
27/01/2022,65710,268,520.86
27/01/2022,86100,169,407.72
27/01/2022,83020,155,227.72
27/01/2022,62020,220,259.88
27/01/2022,71240,270,"1,481.15"
27/01/2022,62010,236,191.79
27/01/2022,62020,229,288.75
27/01/2022,65550,253,29.53
27/01/2022,65900,191,25.65
27/01/2022,62560,283,0.37
27/01/2022,81190,178,79.43
27/01/2022,62530,289,1.58
27/01/2022,65730,200,4.56
27/01/2022,72150,201,931.95
27/01/2022,65750,195,487.93
28/01/2022,61530,190,5.31
28/01/2022,66050,214,41.91
28/01/2022,86450,187,33.9
28/01/2022,64020,187,0.32
28/01/2022,85510,178,548.4
28/01/2022,73020,180,12.19
28/01/2022,66020,154,14.14
28/01/2022,68060,159,43.4
28/01/2022,66130,209,78.26
28/01/2022,83010,184,19.67
28/01/2022,61570,253,44.85
28/01/2022,65690,256,29.75
28/01/2022,66110,192,0.54
28/01/2022,72150,187,"3,213.27"
28/01/2022,61560,180,1.01
28/01/2022,73020,241,36.62
28/01/2022,66130,172,70.05
28/01/2022,66110,191,0.53
28/01/2022,66120,228,2.48
28/01/2022,66520,184,8.04
28/01/2022,61510,210,114.99
28/01/2022,64010,237,16.12
28/01/2022,61510,297,13.85
28/01/2022,73050,150,6.13
28/01/2022,64020,217,0.34
28/01/2022,65600,210,11.9
28/01/2022,64000,218,280.49
28/01/2022,66100,209,4.76
28/01/2022,71310,189,"1,081.49"
28/01/2022,83070,284,143.87
28/01/2022,68060,270,38.28
28/01/2022,86010,213,5.4
28/01/2022,66100,233,4.76
28/01/2022,61550,265,22.71
28/01/2022,65760,185,7.85
28/01/2022,65600,185,11.08
28/01/2022,65550,283,39.37
28/01/2022,68060,224,70.9
28/01/2022,61520,185,318.14
28/01/2022,81110,265,22.66
28/01/2022,62020,252,259.88
28/01/2022,81080,213,44.4
28/01/2022,62530,178,1.47
28/01/2022,81210,203,844.52
28/01/2022,68060,164,40.41
29/01/2022,81140,284,69.95
29/01/2022,66120,231,2.07
29/01/2022,65600,253,11.7
29/01/2022,66080,277,0.72
29/01/2022,81180,282,148.68
29/01/2022,86010,215,131.39
29/01/2022,68060,290,56.72
29/01/2022,61510,194,13.85
29/01/2022,61530,267,7.08
29/01/2022,61560,154,1.25
29/01/2022,64010,229,32.38
29/01/2022,64000,178,94.62
29/01/2022,62099,278,16.45
29/01/2022,86280,294,64.4
29/01/2022,65740,162,362.89
29/01/2022,66110,283,0.56
29/01/2022,83020,151,230.88
29/01/2022,66130,171,58.69
29/01/2022,62099,150,26.01
29/01/2022,65550,193,29.53
29/01/2022,83020,247,314.81
29/01/2022,65710,294,549.8
29/01/2022,61540,253,0.93
29/01/2022,61540,181,0.74
29/01/2022,72160,150,"4,174.87"
29/01/2022,66070,285,0.22
29/01/2022,61570,221,44.85
29/01/2022,73020,248,43.91
29/01/2022,63060,186,8.09
29/01/2022,62530,181,1.47
29/01/2022,62560,221,0.37
29/01/2022,65710,182,520.86
29/01/2022,61510,252,18.46
29/01/2022,61560,273,1.39
29/01/2022,66510,158,8.32
29/01/2022,66070,290,0.23
29/01/2022,68060,250,38.28
29/01/2022,66120,283,2.07
29/01/2022,62560,226,0.39
29/01/2022,81280,268,240.12
29/01/2022,86030,287,13.09
29/01/2022,81170,187,16.39
29/01/2022,63060,171,6.07
29/01/2022,72120,292,"2,058.87"
29/01/2022,82050,175,477.44
29/01/2022,65710,187,520.86
29/01/2022,61520,290,93.75
29/01/2022,86200,272,232.38
29/01/2022,64010,159,16.97
29/01/2022,66050,236,39.81
29/01/2022,62020,171,"1,272.04"
29/01/2022,64000,285,94.62
29/01/2022,65590,158,9.84
29/01/2022,72340,152,"1,789.72"
29/01/2022,62010,177,178.56
29/01/2022,64000,295,99.6
29/01/2022,81020,272,16.65
29/01/2022,65760,185,6.95
29/01/2022,71325,203,239.05
29/01/2022,63060,239,5.75
29/01/2022,71560,285,72
29/01/2022,66520,253,7.48
29/01/2022,61560,202,0.94
29/01/2022,62020,277,259.88
29/01/2022,86020,296,37.34
29/01/2022,73030,177,82.7
29/01/2022,62520,274,12.56
29/01/2022,68050,200,0.77
29/01/2022,66130,255,66.55
29/01/2022,86020,190,37.34
29/01/2022,62520,200,13.95
29/01/2022,71010,211,974.65
29/01/2022,66520,157,11.74
29/01/2022,86040,239,29.28
29/01/2022,61550,221,22.71
29/01/2022,65690,283,26.78
29/01/2022,65750,186,515.03
29/01/2022,61530,232,5.59
29/01/2022,66520,211,9.98
29/01/2022,66130,268,58.69
29/01/2022,66050,231,37.72
29/01/2022,66020,219,14.93
29/01/2022,65760,276,6.58
29/01/2022,72340,251,341.6
29/01/2022,65900,211,18.23
29/01/2022,62099,219,34.67
29/01/2022,65710,241,520.86
29/01/2022,86100,288,14.5
29/01/2022,61550,226,23.97
29/01/2022,73010,160,846.07
29/01/2022,81010,190,118.8
29/01/2022,65730,201,4.81
29/01/2022,66130,295,63.04
29/01/2022,86180,233,24.9
