TranDate,Account,Dept,Sum of Amount
13/02/2015,64000,150,225.17
13/02/2015,65750,110,903.57
13/02/2015,81270,160,158.78
13/02/2015,81260,160,1.87
13/02/2015,86080,110,55.86
13/02/2015,73030,160,423.17
13/02/2015,66020,130,69.19
13/02/2015,65730,110,8.44
13/02/2015,61540,150,1.45
13/02/2015,86450,170,27.8
13/02/2015,62510,120,42.85
13/02/2015,68060,170,53.17
13/02/2015,71325,150,415.47
13/02/2015,61570,150,63.88
13/02/2015,73020,165,59.12
13/02/2015,66080,130,5.06
13/02/2015,66090,130,0.68
13/02/2015,73010,170,153.5
13/02/2015,62510,120,46.02
13/02/2015,71560,140,100
13/02/2015,62510,120,42.85
13/02/2015,63060,150,2
13/02/2015,66040,130,4.19
13/02/2015,62020,150,276.32
13/02/2015,66030,130,0.9
13/02/2015,65600,110,60.61
13/02/2015,65760,110,9.14
13/02/2015,72160,170,"1,466.25"
13/02/2015,73010,165,113.92
13/02/2015,65710,110,723.42
13/02/2015,66030,130,0.9
13/02/2015,73060,110,45.47
13/02/2015,66080,130,5.06
13/02/2015,86010,110,177.75
13/02/2015,66550,140,39.85
13/02/2015,66510,140,15.68
13/02/2015,66020,130,69.19
13/02/2015,73010,140,8.28
13/02/2015,81230,160,35.96
13/02/2015,65700,110,88.94
13/02/2015,64010,150,7.51
14/02/2015,65540,110,296.26
14/02/2015,81010,110,14.29
14/02/2015,65550,110,81.56
14/02/2015,66130,130,81.52
14/02/2015,73020,165,59.12
14/02/2015,66030,130,0.68
14/02/2015,71010,120,205.82
14/02/2015,68050,170,0.17
14/02/2015,73060,110,45.47
14/02/2015,65540,110,296.26
14/02/2015,62020,150,276.32
14/02/2015,68060,170,57.11
14/02/2015,66010,130,3.38
14/02/2015,64010,150,7.51
14/02/2015,63060,150,2.66
14/02/2015,62530,120,9.28
14/02/2015,65590,110,35.54
14/02/2015,66550,140,29.89
14/02/2015,81280,160,97.2
14/02/2015,66070,130,4.08
14/02/2015,71060,120,78.99
14/02/2015,63060,150,2
14/02/2015,66070,130,5.44
14/02/2015,66120,130,2.59
14/02/2015,86080,110,55.86
14/02/2015,73020,160,239.15
14/02/2015,65570,110,3.34
14/02/2015,66070,130,4.08
14/02/2015,62560,120,17.08
14/02/2015,86290,150,180.79
14/02/2015,82010,130,105.74
14/02/2015,86150,110,11.18
14/02/2015,66530,140,34.4
14/02/2015,62510,120,42.85
14/02/2015,65550,110,75.94
14/02/2015,65690,110,66.49
14/02/2015,86010,160,62.71
14/02/2015,71030,120,38.58
14/02/2015,61560,150,2.45
14/02/2015,66510,140,15.68
14/02/2015,68050,170,0.17
14/02/2015,64010,150,7.51
14/02/2015,86330,150,351.3
14/02/2015,65700,110,88.94
14/02/2015,86010,160,62.71
14/02/2015,66030,130,0.68
14/02/2015,66130,130,81.52
14/02/2015,61550,150,79.64
14/02/2015,62010,150,314.27
15/02/2015,65730,110,6.33
15/02/2015,61570,150,63.88
15/02/2015,66550,140,29.89
15/02/2015,73040,165,40.5
15/02/2015,66080,130,5.44
15/02/2015,86150,110,11.18
15/02/2015,73040,110,193.5
15/02/2015,81170,160,37.95
15/02/2015,66040,130,4.19
15/02/2015,66520,140,18.63
15/02/2015,66100,130,8.82
15/02/2015,64000,150,168.88
15/02/2015,65740,110,504.01
15/02/2015,86330,150,351.3
15/02/2015,86140,110,4.04
15/02/2015,71299,150,2.63
15/02/2015,66010,130,4.5
15/02/2015,62530,120,9.28
15/02/2015,62010,150,314.27
15/02/2015,66100,130,6.62
15/02/2015,65710,110,723.42
15/02/2015,61510,150,27.94
15/02/2015,62020,150,276.32
15/02/2015,66130,130,81.52
15/02/2015,86010,165,37.28
15/02/2015,73050,150,63.68
15/02/2015,66120,130,2.59
15/02/2015,86080,110,55.86
15/02/2015,64000,150,168.88
15/02/2015,65600,110,56.43
15/02/2015,86360,150,125.77
15/02/2015,65550,110,75.94
15/02/2015,66130,130,81.52
15/02/2015,73060,160,117.36
15/02/2015,73050,150,63.68
15/02/2015,65740,110,672.01
15/02/2015,84020,170,183.22
15/02/2015,62010,150,419.02
15/02/2015,61560,150,2.45
15/02/2015,65570,110,3.59
15/02/2015,85010,170,124.14
15/02/2015,81240,160,75
15/02/2015,62010,150,314.27
15/02/2015,65540,110,296.26
15/02/2015,86010,150,125.09
15/02/2015,61560,150,3.27
15/02/2015,66050,130,52.39
15/02/2015,62560,120,22.78
15/02/2015,81100,160,69.28
16/02/2015,66510,140,15.68
16/02/2015,84020,170,183.22
16/02/2015,66530,140,34.4
16/02/2015,66030,130,0.68
16/02/2015,71030,120,38.58
16/02/2015,66550,140,29.89
16/02/2015,64000,150,168.88
16/02/2015,65750,110,727.88
16/02/2015,66030,130,0.73
16/02/2015,66090,130,0.68
16/02/2015,66030,130,0.68
16/02/2015,66010,130,3.63
16/02/2015,61530,150,22.26
16/02/2015,65590,110,35.54
16/02/2015,86050,160,85.8
16/02/2015,66070,130,4.08
16/02/2015,65590,110,35.54
16/02/2015,65570,110,3.34
16/02/2015,66520,140,18.63
16/02/2015,72110,160,"2,249.86"
16/02/2015,64020,150,0.17
16/02/2015,73020,160,239.15
16/02/2015,73010,110,398.28
16/02/2015,61520,150,109.77
16/02/2015,62099,150,12.62
16/02/2015,61550,150,79.64
16/02/2015,66020,130,74.31
16/02/2015,66090,130,0.68
16/02/2015,81100,160,69.28
16/02/2015,66510,140,15.68
16/02/2015,86100,150,61.28
16/02/2015,86140,110,4.04
16/02/2015,64000,150,168.88
16/02/2015,65750,110,727.88
16/02/2015,62099,150,16.83
16/02/2015,66550,140,29.89
16/02/2015,66100,130,6.62
16/02/2015,66120,130,3.45
16/02/2015,65690,110,66.49
16/02/2015,62560,120,17.08
16/02/2015,66110,130,0.7
16/02/2015,71160,150,63.89
16/02/2015,62550,120,42.7
16/02/2015,65590,110,38.17
16/02/2015,62020,150,276.32
16/02/2015,66040,130,4.19
16/02/2015,66010,130,3.38
16/02/2015,62510,120,46.02
16/02/2015,65600,110,56.43
17/02/2015,73030,150,583.42
17/02/2015,65570,110,3.34
17/02/2015,66020,130,69.19
17/02/2015,65690,110,66.49
17/02/2015,66030,130,0.68
17/02/2015,66080,130,6.75
17/02/2015,86100,110,64.8
17/02/2015,66090,130,0.68
17/02/2015,66010,130,3.38
17/02/2015,66100,130,6.62
17/02/2015,66110,130,0.7
17/02/2015,81330,160,668.84
17/02/2015,65710,110,777.01
17/02/2015,65590,110,47.39
17/02/2015,73030,110,430.49
17/02/2015,86310,150,85.71
17/02/2015,73050,140,1.68
17/02/2015,71550,150,174.16
17/02/2015,62520,120,64.85
17/02/2015,65600,110,56.43
17/02/2015,66120,130,2.59
17/02/2015,65710,110,777.01
17/02/2015,61570,150,63.88
17/02/2015,86010,165,37.28
17/02/2015,68050,170,0.16
17/02/2015,62530,120,9.28
17/02/2015,65570,110,4.46
17/02/2015,73010,160,476.8
17/02/2015,66030,130,0.68
17/02/2015,64000,150,181.39
17/02/2015,68060,170,53.17
17/02/2015,62560,120,17.08
17/02/2015,73020,110,202.35
17/02/2015,62099,150,12.62
17/02/2015,86050,160,85.8
17/02/2015,66090,130,0.9
17/02/2015,72050,140,356.63
17/02/2015,86280,150,11.2
17/02/2015,72999,150,271.83
17/02/2015,65590,110,35.54
17/02/2015,64000,150,168.88
17/02/2015,65590,110,35.54
17/02/2015,72340,160,221.25
17/02/2015,61530,150,23.91
17/02/2015,64020,150,0.23
17/02/2015,61550,150,79.64
17/02/2015,65730,110,6.33
17/02/2015,64010,150,8.06
17/02/2015,64000,150,168.88
18/02/2015,68060,170,57.11
18/02/2015,86280,150,11.2
18/02/2015,65690,110,66.49
18/02/2015,72140,160,980.23
18/02/2015,81240,160,75
18/02/2015,62530,120,9.97
18/02/2015,66050,130,52.39
18/02/2015,86010,165,37.28
18/02/2015,62099,150,12.62
18/02/2015,73010,150,270.82
18/02/2015,66120,130,2.59
18/02/2015,61520,150,109.77
18/02/2015,66090,130,0.9
18/02/2015,65730,110,6.33
18/02/2015,82060,170,210.01
18/02/2015,66110,130,0.7
18/02/2015,65590,110,38.17
18/02/2015,68050,170,0.16
18/02/2015,64020,150,0.18
18/02/2015,65730,110,6.33
18/02/2015,61510,150,26.01
18/02/2015,73050,170,30.53
18/02/2015,68060,170,53.17
18/02/2015,66110,130,0.7
18/02/2015,64000,150,168.88
18/02/2015,71240,150,529.36
18/02/2015,61560,150,2.45
18/02/2015,68050,170,0.16
18/02/2015,66030,130,0.9
18/02/2015,86010,170,4.38
18/02/2015,65730,110,6.33
18/02/2015,64010,150,8.06
18/02/2015,66550,140,29.89
18/02/2015,83070,170,231.89
18/02/2015,64000,150,168.88
18/02/2015,61510,150,26.01
18/02/2015,66130,130,87.56
18/02/2015,86290,150,180.79
18/02/2015,65690,110,66.49
18/02/2015,62099,150,12.62
18/02/2015,73010,170,153.5
18/02/2015,66110,130,0.75
18/02/2015,61510,150,34.68
18/02/2015,66030,130,0.73
18/02/2015,65740,110,541.34
18/02/2015,61510,150,26.01
18/02/2015,86100,150,61.28
18/02/2015,86200,160,92.07
18/02/2015,61570,150,63.88
19/02/2015,61550,150,85.53
19/02/2015,86450,170,27.8
19/02/2015,86010,110,177.75
19/02/2015,66050,130,56.27
19/02/2015,62530,120,9.28
19/02/2015,66020,130,69.19
19/02/2015,86050,150,69.56
19/02/2015,80990,110,"1,799.19"
19/02/2015,66030,130,0.73
19/02/2015,62550,120,34.4
19/02/2015,62010,150,314.27
19/02/2015,61560,150,2.45
19/02/2015,66130,130,81.52
19/02/2015,68050,170,0.16
19/02/2015,81260,160,1.87
19/02/2015,66070,130,4.08
19/02/2015,62510,120,46.02
19/02/2015,66050,130,52.39
19/02/2015,68060,170,53.17
19/02/2015,66020,130,92.25
19/02/2015,65540,110,296.26
19/02/2015,71160,150,63.89
19/02/2015,65690,110,66.49
19/02/2015,86450,170,27.8
19/02/2015,66530,140,27.71
19/02/2015,66530,140,34.4
19/02/2015,65700,110,88.94
19/02/2015,65740,110,504.01
19/02/2015,86180,140,72.08
19/02/2015,64010,150,7.51
19/02/2015,66100,130,6.62
19/02/2015,66010,130,3.38
19/02/2015,61540,150,1.45
19/02/2015,62530,120,12.37
19/02/2015,71560,140,100
19/02/2015,65700,110,88.94
19/02/2015,73060,160,117.36
19/02/2015,66080,130,5.06
19/02/2015,65590,110,35.54
19/02/2015,71190,150,31.15
19/02/2015,65700,110,88.94
19/02/2015,62550,120,32.03
19/02/2015,61570,150,63.88
19/02/2015,85010,170,124.14
19/02/2015,81200,160,185.81
19/02/2015,73050,165,21.5
19/02/2015,86280,150,11.2
19/02/2015,66050,130,52.39
19/02/2015,86010,110,177.75
19/02/2015,72060,150,"1,013.10"
19/02/2015,62510,120,42.85
19/02/2015,62099,150,12.62
19/02/2015,73030,170,73.68
19/02/2015,83010,170,77.78
19/02/2015,66050,130,52.39
19/02/2015,61560,150,2.45
19/02/2015,61530,150,29.68
19/02/2015,86290,150,180.79
19/02/2015,61540,150,1.56
19/02/2015,66030,130,0.68
19/02/2015,65570,110,3.34
19/02/2015,66050,130,56.27
19/02/2015,65690,110,88.66
19/02/2015,66550,140,29.89
19/02/2015,62010,150,314.27
19/02/2015,66530,140,27.71
19/02/2015,81140,160,3.73
19/02/2015,61540,150,1.45
19/02/2015,62520,120,64.85
19/02/2015,62530,120,9.28
19/02/2015,72340,110,69.25
19/02/2015,65550,110,81.56
19/02/2015,73020,160,239.15
19/02/2015,65760,110,9.14
19/02/2015,61530,150,22.26
19/02/2015,86200,160,92.07
19/02/2015,62010,150,314.27
19/02/2015,66020,130,69.19
19/02/2015,62010,150,314.27
19/02/2015,65690,110,88.66
19/02/2015,65600,110,56.43
19/02/2015,66520,140,20.01
19/02/2015,68060,170,53.17
19/02/2015,65700,110,88.94
19/02/2015,66070,130,4.08
19/02/2015,85510,170,685.5
19/02/2015,65690,110,66.49
19/02/2015,61550,150,79.64
19/02/2015,65700,110,118.59
19/02/2015,62550,120,32.03
19/02/2015,66020,130,69.19
19/02/2015,65760,110,12.19
19/02/2015,66080,130,5.06
19/02/2015,73060,160,117.36
19/02/2015,64020,150,0.23
19/02/2015,66550,140,29.89
19/02/2015,81220,160,45.28
19/02/2015,66020,130,74.31
19/02/2015,62099,150,12.62
19/02/2015,66100,130,6.62
19/02/2015,61540,150,1.45
19/02/2015,65700,110,95.53
19/02/2015,73010,110,398.28
19/02/2015,72340,150,179.75
19/02/2015,68050,170,0.16
19/02/2015,65750,110,677.68
19/02/2015,71310,150,"1,338.49"
19/02/2015,72140,160,980.23
19/02/2015,66120,130,2.59
19/02/2015,65690,110,66.49
19/02/2015,73020,170,76.7
19/02/2015,61550,150,79.64
19/02/2015,61520,150,109.77
19/02/2015,72110,160,"2,249.86"
19/02/2015,81220,160,45.28
19/02/2015,66020,130,69.19
19/02/2015,61540,150,1.45
19/02/2015,61510,150,26.01
19/02/2015,86120,110,20.06
19/02/2015,65550,110,75.94
19/02/2015,62099,150,12.62
19/02/2015,62510,120,42.85
19/02/2015,72020,110,"2,706.57"
19/02/2015,81170,160,37.95
19/02/2015,86040,150,100.21
19/02/2015,66010,130,3.38
19/02/2015,61520,150,146.36
19/02/2015,71160,150,63.89
19/02/2015,64010,150,10.01
19/02/2015,66120,130,2.59
19/02/2015,71170,150,226.83
19/02/2015,83020,160,415.42
19/02/2015,73030,110,430.49
19/02/2015,68060,170,70.9
19/02/2015,73050,150,63.68
19/02/2015,66020,130,69.19
19/02/2015,64010,150,7.51
19/02/2015,62550,120,32.03
19/02/2015,65590,110,35.54
19/02/2015,66530,140,27.71
19/02/2015,64020,150,0.17
19/02/2015,65750,110,677.68
19/02/2015,62560,120,17.08
19/02/2015,63060,150,2.15
19/02/2015,68060,170,57.11
19/02/2015,66120,130,2.59
19/02/2015,62550,120,32.03
19/02/2015,65600,110,75.24
19/02/2015,66070,130,4.08
19/02/2015,66050,130,52.39
19/02/2015,62020,150,276.32
19/02/2015,71325,150,415.47
19/02/2015,64000,150,168.88
19/02/2015,65740,110,504.01
19/02/2015,68060,170,53.17
19/02/2015,73060,165,84.6
19/02/2015,65590,110,35.54
19/02/2015,66070,130,4.08
19/02/2015,62099,150,12.62
19/02/2015,61510,150,34.68
19/02/2015,65740,110,504.01
19/02/2015,73020,165,59.12
19/02/2015,86400,170,0.1
19/02/2015,65700,110,88.94
19/02/2015,86360,150,125.77
19/02/2015,66080,130,5.06
19/02/2015,71310,150,"1,338.49"
19/02/2015,65730,110,8.44
19/02/2015,66530,140,25.8
19/02/2015,82050,140,61.92
19/02/2015,72340,170,90
19/02/2015,72150,165,"1,713.03"
19/02/2015,73060,110,45.47
19/02/2015,72120,160,"2,815.95"
19/02/2015,83020,160,415.42
19/02/2015,65760,110,9.14
19/02/2015,62550,120,32.03
19/02/2015,68050,170,0.16
19/02/2015,66020,130,69.19
19/02/2015,61570,150,63.88
19/02/2015,66110,130,0.7
19/02/2015,62020,150,276.32
19/02/2015,65710,110,723.42
19/02/2015,66120,130,2.59
19/02/2015,65730,110,6.8
19/02/2015,71240,150,529.36
20/02/2015,64010,150,7.51
20/02/2015,66090,130,0.73
20/02/2015,66050,130,52.39
20/02/2015,81140,160,3.73
20/02/2015,71299,150,2.63
20/02/2015,86100,160,202.98
20/02/2015,65570,110,3.34
20/02/2015,66070,130,4.08
20/02/2015,61570,150,63.88
20/02/2015,66010,130,3.38
20/02/2015,61550,150,79.64
20/02/2015,65590,110,38.17
20/02/2015,86100,170,141.51
20/02/2015,71170,150,226.83
20/02/2015,62010,150,419.02
20/02/2015,62020,150,276.32
20/02/2015,64000,150,181.39
20/02/2015,61520,150,117.9
20/02/2015,62510,120,42.85
20/02/2015,62020,150,368.43
20/02/2015,73020,150,159.46
20/02/2015,73060,120,39.12
20/02/2015,62020,150,296.79
20/02/2015,64000,150,168.88
20/02/2015,62099,150,16.83
20/02/2015,61560,150,2.45
20/02/2015,65710,110,723.42
20/02/2015,61510,150,27.94
20/02/2015,66530,140,25.8
20/02/2015,65750,110,677.68
20/02/2015,66040,130,4.5
20/02/2015,65700,110,88.94
20/02/2015,65600,110,56.43
20/02/2015,62020,150,296.79
20/02/2015,64000,150,225.17
20/02/2015,65600,110,60.61
20/02/2015,86050,110,142.58
20/02/2015,68050,170,0.16
20/02/2015,66050,130,52.39
20/02/2015,65540,110,296.26
20/02/2015,61540,150,1.45
20/02/2015,65540,110,296.26
20/02/2015,62010,150,337.55
20/02/2015,61570,150,63.88
20/02/2015,73050,140,1.68
20/02/2015,61530,150,22.26
20/02/2015,82100,170,24.06
20/02/2015,64000,150,168.88
20/02/2015,66010,130,4.5
21/02/2015,63060,150,2
21/02/2015,66520,140,18.63
21/02/2015,66040,130,4.19
21/02/2015,66110,130,0.7
21/02/2015,65750,110,727.88
21/02/2015,71190,150,31.15
21/02/2015,66120,130,3.45
21/02/2015,66100,130,6.62
21/02/2015,61510,150,26.01
21/02/2015,73030,170,73.68
21/02/2015,66510,140,15.68
21/02/2015,73050,110,79.63
21/02/2015,61570,150,63.88
21/02/2015,81200,160,185.81
21/02/2015,61530,150,29.68
21/02/2015,61520,150,109.77
21/02/2015,86180,160,352.76
21/02/2015,61560,150,2.63
21/02/2015,65710,110,964.57
21/02/2015,65760,110,9.14
21/02/2015,66510,140,15.68
21/02/2015,66520,140,18.63
21/02/2015,62520,120,64.85
21/02/2015,86030,150,7.88
21/02/2015,62020,150,276.32
21/02/2015,68050,170,0.16
21/02/2015,62550,120,32.03
21/02/2015,61510,150,26.01
21/02/2015,61520,150,109.77
21/02/2015,65600,110,56.43
21/02/2015,61550,150,79.64
21/02/2015,73020,170,76.7
21/02/2015,66130,130,81.52
21/02/2015,66010,130,4.5
21/02/2015,61510,150,26.01
21/02/2015,62010,150,314.27
21/02/2015,66070,130,4.08
21/02/2015,61530,150,22.26
21/02/2015,61510,150,26.01
21/02/2015,83050,170,299.4
21/02/2015,86350,150,68.78
21/02/2015,65570,110,3.34
21/02/2015,65570,110,3.59
21/02/2015,66040,130,4.19
21/02/2015,61570,150,85.18
21/02/2015,61570,150,63.88
21/02/2015,86100,110,64.8
21/02/2015,61570,150,85.18
21/02/2015,81280,160,97.2
22/02/2015,65540,110,296.26
22/02/2015,66010,130,3.38
22/02/2015,62530,120,9.97
22/02/2015,73030,160,423.17
22/02/2015,73060,120,39.12
22/02/2015,73050,170,30.53
22/02/2015,65750,110,677.68
22/02/2015,86100,150,61.28
22/02/2015,83030,150,233.54
22/02/2015,72340,160,221.25
22/02/2015,62010,150,337.55
22/02/2015,66040,130,5.58
22/02/2015,61540,150,1.94
22/02/2015,72010,110,"1,153.71"
22/02/2015,73010,110,398.28
22/02/2015,62550,120,32.03
22/02/2015,65600,110,60.61
22/02/2015,66550,140,39.85
22/02/2015,61520,150,109.77
22/02/2015,68060,170,53.17
22/02/2015,66550,140,32.1
22/02/2015,73040,160,126
22/02/2015,66530,140,25.8
22/02/2015,68050,170,0.21
22/02/2015,66100,130,7.11
22/02/2015,66510,140,15.68
22/02/2015,86270,150,38.59
22/02/2015,86030,110,92.27
22/02/2015,66120,130,2.78
22/02/2015,65600,110,56.43
22/02/2015,86050,110,142.58
22/02/2015,66120,130,2.59
22/02/2015,61510,150,26.01
22/02/2015,65690,110,66.49
22/02/2015,62550,120,32.03
22/02/2015,73040,110,193.5
22/02/2015,66100,130,8.82
22/02/2015,65540,110,296.26
22/02/2015,66040,130,4.5
22/02/2015,72999,150,271.83
22/02/2015,73020,170,76.7
22/02/2015,81330,160,668.84
22/02/2015,66100,130,6.62
22/02/2015,63060,150,2
22/02/2015,68050,170,0.16
22/02/2015,68050,170,0.17
22/02/2015,62099,150,16.83
22/02/2015,66090,130,0.73
22/02/2015,65540,110,296.26
23/02/2015,66530,140,25.8
23/02/2015,65540,110,296.26
23/02/2015,73020,140,4.22
23/02/2015,61530,150,22.26
23/02/2015,66530,140,25.8
23/02/2015,65590,110,35.54
23/02/2015,82040,130,0.91
23/02/2015,65600,110,56.43
23/02/2015,62510,120,57.13
23/02/2015,66130,130,81.52
23/02/2015,61510,150,27.94
23/02/2015,61530,150,22.26
23/02/2015,61520,150,109.77
23/02/2015,66050,130,52.39
23/02/2015,62560,120,18.35
23/02/2015,66110,130,0.7
23/02/2015,72340,150,179.75
23/02/2015,62020,150,276.32
23/02/2015,61570,150,63.88
23/02/2015,66080,130,5.06
23/02/2015,81010,110,14.29
23/02/2015,80990,110,"1,799.19"
23/02/2015,72090,150,"1,024.83"
23/02/2015,65700,110,88.94
23/02/2015,65540,110,296.26
23/02/2015,65690,110,66.49
23/02/2015,68050,170,0.16
23/02/2015,68060,170,53.17
23/02/2015,66120,130,2.59
23/02/2015,82050,150,105.36
23/02/2015,66100,130,6.62
23/02/2015,66530,140,25.8
23/02/2015,66520,140,18.63
23/02/2015,65570,110,3.34
23/02/2015,66110,130,0.7
23/02/2015,66520,140,18.63
23/02/2015,62520,120,64.85
23/02/2015,66100,130,6.62
23/02/2015,71550,150,174.16
23/02/2015,73030,165,96.54
23/02/2015,65710,110,723.42
23/02/2015,66510,140,16.84
23/02/2015,61560,150,2.45
23/02/2015,86280,150,11.2
23/02/2015,72060,150,"1,013.10"
23/02/2015,66090,130,0.68
23/02/2015,73050,165,21.5
23/02/2015,66040,130,4.19
23/02/2015,68060,170,53.17
24/02/2015,72150,165,"1,713.03"
24/02/2015,62510,120,42.85
24/02/2015,66520,140,20.01
24/02/2015,62560,120,17.08
24/02/2015,66550,140,29.89
24/02/2015,66520,140,18.63
24/02/2015,65760,110,9.82
24/02/2015,65570,110,3.34
24/02/2015,73020,165,59.12
24/02/2015,72340,110,69.25
24/02/2015,62510,120,42.85
24/02/2015,61570,150,63.88
24/02/2015,65740,110,541.34
24/02/2015,61540,150,1.94
24/02/2015,64020,150,0.17
24/02/2015,65700,110,95.53
24/02/2015,83020,160,415.42
24/02/2015,71060,120,78.99
24/02/2015,66530,140,25.8
24/02/2015,64020,150,0.17
24/02/2015,66030,130,0.68
24/02/2015,65690,110,66.49
24/02/2015,65540,110,296.26
24/02/2015,65590,110,38.17
24/02/2015,81350,160,11.79
24/02/2015,66040,130,4.19
24/02/2015,81180,160,27.48
24/02/2015,61540,150,1.45
24/02/2015,65550,110,75.94
24/02/2015,65690,110,66.49
24/02/2015,66070,130,4.08
24/02/2015,65710,110,723.42
24/02/2015,72010,110,"1,153.71"
24/02/2015,84020,170,183.22
24/02/2015,62010,150,314.27
24/02/2015,62560,120,17.08
24/02/2015,68050,170,0.21
24/02/2015,66090,130,0.68
24/02/2015,64020,150,0.17
24/02/2015,62010,150,419.02
24/02/2015,66520,140,18.63
24/02/2015,66020,130,74.31
24/02/2015,85510,170,685.5
24/02/2015,65750,110,677.68
24/02/2015,71325,150,415.47
24/02/2015,62099,150,13.56
24/02/2015,65730,110,6.33
24/02/2015,62099,150,12.62
24/02/2015,62020,150,368.43
25/02/2015,61550,150,79.64
25/02/2015,86310,150,85.71
25/02/2015,63060,150,2
25/02/2015,65570,110,3.59
25/02/2015,66040,130,4.19
25/02/2015,66120,130,2.59
25/02/2015,66080,130,6.75
25/02/2015,65700,110,88.94
25/02/2015,65540,110,318.21
25/02/2015,61520,150,109.77
25/02/2015,64010,150,7.51
25/02/2015,86010,150,125.09
25/02/2015,81190,160,20.17
25/02/2015,65700,110,88.94
25/02/2015,66510,140,15.68
25/02/2015,64020,150,0.17
25/02/2015,66070,130,5.44
25/02/2015,62520,120,86.47
25/02/2015,71050,120,250.17
25/02/2015,66530,140,25.8
25/02/2015,81260,160,1.87
25/02/2015,73010,140,8.28
25/02/2015,64010,150,7.51
25/02/2015,62010,150,314.27
25/02/2015,81350,160,11.79
25/02/2015,86050,110,142.58
25/02/2015,66110,130,0.75
25/02/2015,83070,170,231.89
25/02/2015,61540,150,1.94
25/02/2015,86350,150,68.78
25/02/2015,66070,130,4.08
25/02/2015,66120,130,2.59
25/02/2015,64000,150,225.17
25/02/2015,66520,140,18.63
25/02/2015,61550,150,85.53
25/02/2015,61560,150,2.63
25/02/2015,71060,120,78.99
25/02/2015,66510,140,20.91
25/02/2015,65740,110,504.01
25/02/2015,65750,110,677.68
25/02/2015,81150,160,20.43
25/02/2015,82050,140,61.92
25/02/2015,66020,130,74.31
25/02/2015,62560,120,17.08
25/02/2015,65600,110,56.43
25/02/2015,71310,150,"1,338.49"
25/02/2015,61520,150,109.77
25/02/2015,72020,110,"2,706.57"
25/02/2015,81190,160,20.17
26/02/2015,62560,120,22.78
26/02/2015,81010,160,121.99
26/02/2015,65540,110,296.26
26/02/2015,71240,150,529.36
26/02/2015,61540,150,1.45
26/02/2015,72020,110,"2,706.57"
26/02/2015,66100,130,6.62
26/02/2015,64000,150,168.88
26/02/2015,68060,170,53.17
26/02/2015,66040,130,4.19
26/02/2015,65740,110,504.01
26/02/2015,61540,150,1.45
26/02/2015,64000,150,181.39
26/02/2015,71560,140,100
26/02/2015,86040,150,100.21
26/02/2015,66050,130,69.85
26/02/2015,71200,150,36.97
26/02/2015,72340,165,28.75
26/02/2015,64010,150,7.51
26/02/2015,61550,150,79.64
26/02/2015,66120,130,2.59
26/02/2015,66130,130,108.7
26/02/2015,61540,150,1.45
26/02/2015,65730,110,6.33
26/02/2015,62560,120,17.08
26/02/2015,73020,140,4.22
26/02/2015,66030,130,0.68
26/02/2015,66510,140,20.91
26/02/2015,66020,130,92.25
26/02/2015,62020,150,276.32
26/02/2015,86050,110,142.58
26/02/2015,83030,150,233.54
26/02/2015,66080,130,5.06
26/02/2015,81170,160,37.95
26/02/2015,61540,150,1.45
26/02/2015,65760,110,12.19
26/02/2015,66030,130,0.68
26/02/2015,73040,150,265.5
26/02/2015,66050,130,52.39
26/02/2015,66080,130,5.44
26/02/2015,66100,130,6.62
26/02/2015,62550,120,32.03
26/02/2015,86200,110,25.44
26/02/2015,83010,170,77.78
26/02/2015,66030,130,0.68
26/02/2015,64020,150,0.17
26/02/2015,65590,110,47.39
26/02/2015,73040,165,40.5
26/02/2015,81270,160,158.78
26/02/2015,61520,150,109.77
26/02/2015,61530,150,22.26
26/02/2015,61530,150,22.26
26/02/2015,66070,130,5.44
26/02/2015,72340,150,179.75
26/02/2015,61560,150,2.45
26/02/2015,61550,150,85.53
26/02/2015,65730,110,6.33
26/02/2015,71310,150,"1,338.49"
26/02/2015,66020,130,69.19
26/02/2015,65740,110,504.01
26/02/2015,71550,150,174.16
26/02/2015,71070,120,5.77
26/02/2015,62530,120,9.28
26/02/2015,86050,150,69.56
26/02/2015,61570,150,85.18
26/02/2015,65730,110,8.44
26/02/2015,72090,150,"1,024.83"
26/02/2015,86030,150,7.88
26/02/2015,65750,110,677.68
26/02/2015,86270,150,38.59
26/02/2015,83050,170,299.4
26/02/2015,62530,120,9.97
26/02/2015,65600,110,60.61
26/02/2015,65740,110,504.01
26/02/2015,62550,120,34.4
26/02/2015,66090,130,0.68
26/02/2015,61570,150,63.88
26/02/2015,61520,150,146.36
26/02/2015,65590,110,35.54
26/02/2015,62020,150,276.32
26/02/2015,66120,130,2.59
26/02/2015,73030,150,583.42
26/02/2015,66510,140,15.68
26/02/2015,66520,140,18.63
26/02/2015,65570,110,3.34
26/02/2015,72340,170,90
26/02/2015,62550,120,32.03
26/02/2015,65750,110,727.88
26/02/2015,63060,150,2
26/02/2015,71190,150,31.15
26/02/2015,86030,150,7.88
26/02/2015,83030,150,233.54
26/02/2015,65600,110,56.43
26/02/2015,81190,160,20.17
26/02/2015,68050,170,0.21
26/02/2015,73060,165,84.6
26/02/2015,72150,165,"1,713.03"
26/02/2015,62010,150,314.27
26/02/2015,61510,150,26.01
26/02/2015,66100,130,8.82
26/02/2015,66110,130,0.7
26/02/2015,65540,110,395.02
26/02/2015,61550,150,85.53
26/02/2015,66040,130,4.19
